response,covariate,est,pvalue,z,se,ci.lower,ci.upper
Transcription_rate,H3K27ac,0.377543263987512,7.5972266744273e-07,4.94543949121333,0.0763417012094276,0.227916279098516,0.527170248876508
Transcription_rate,H3K27me3,-0.38411953705801,0.0108093715041635,-2.54880179445532,0.150705926955021,-0.679497726146576,-0.0887413479694446
Transcription_rate,H3K36me3,0.400156627454857,1.43733007496039e-07,5.26041196524912,0.0760694466704009,0.251063251656981,0.549250003252733
Transcription_rate,H3K4me1,0.0345290645629736,0.677815680312455,0.415445669202568,0.0831133096880052,-0.128370029061441,0.197428158187388
Transcription_rate,H3K4me2,-0.347898439294082,0.00176721843147254,-3.12679710292126,0.11126351593746,-0.565970923324802,-0.129825955263363
Transcription_rate,H3K4me3,0.193278047370207,0.128665131168372,1.51938692488011,0.127207918013023,-0.056044890483641,0.442600985224055
Transcription_rate,H3K79me2,0.0539824423945122,0.476392161198409,0.712117269437683,0.0758055515731825,-0.0945937085171192,0.202558593306144
Transcription_rate,H3K9ac,0.123384502058458,0.38500953745493,0.868703114524371,0.142032991473748,-0.154995045846572,0.401764049963489
Transcription_rate,H3K9me1,0.203860489615229,0.0483003035086729,1.97471672798865,0.103235307994211,0.00152300401367533,0.406197975216783
Transcription_rate,H3K9me3,-0.216262728416905,0.118207499624999,-1.56234175828224,0.13842216484995,-0.487565186184874,0.0550397293510635
Transcription_rate,H4K20me1,0.214273269781521,0.0132979159108011,2.47568953206432,0.086550945506827,0.0446365337602515,0.383910005802791
Half_life,H3K27ac,-0.247547942099138,0.00372521591779473,-2.9005389045803,0.085345499661539,-0.41482204767833,-0.0802738365199466
Half_life,H3K27me3,0.457091689151632,0.0066671567398664,2.71302752991893,0.168480298895194,0.126876371212508,0.787307007090756
Half_life,H3K36me3,-0.160015629808128,0.0598867835974475,-1.88162622011514,0.0850411352145893,-0.326693192033124,0.00666193241686777
Half_life,H3K4me1,-0.154979040525222,0.0953252170327332,-1.66795219508652,0.0929157568075163,-0.337090577464236,0.0271324964137926
Half_life,H3K4me2,0.236152470308002,0.0576243106744008,1.89854511462518,0.1243860198469,-0.00763964877220588,0.479944589388211
Half_life,H3K4me3,-0.251470792467179,0.0770116707571373,-1.76829457272166,0.142210916861057,-0.53019906772327,0.0272574827889127
Half_life,H3K79me2,0.372691469667222,1.09383396051932e-05,4.39774100210889,0.0847461161283718,0.206592134225964,0.538790805108479
Half_life,H3K9ac,0.0706844038828152,0.656204545932817,0.445159426051678,0.158784470790044,-0.240527440169922,0.381896247935553
Half_life,H3K9me1,-0.187129048678345,0.10492868693099,-1.62141490202964,0.115410958937223,-0.413330371616534,0.039072274259844
Half_life,H3K9me3,0.121272785795974,0.433227729553354,0.783680291812435,0.154747780520936,-0.18202729071257,0.424572862304517
Half_life,H4K20me1,-0.35084535403709,0.00028787026566679,-3.62597763923867,0.0967588300160494,-0.54048917605478,-0.1612015320194
