response,covariate,est,pvalue,z,se,ci.lower,ci.upper
Transcription_rate,gc_exon,-0.255290378815308,0.0517313812381215,-1.94536236291349,0.131230244648596,-0.512496932008937,0.00191617437832015
Transcription_rate,len_exon,0.146599426821606,0.212577142471516,1.24651021201027,0.117607882718572,-0.0839077876048056,0.377106641248018
Transcription_rate,gc_intron,0.325825534098589,0.0168935566341721,2.38901621727562,0.13638481469588,0.0585162092564942,0.593134858940684
Transcription_rate,len_intron,-0.535851321404877,3.65463805374056e-06,-4.63011437569185,0.11573176771142,-0.762681417986417,-0.309021224823338
Transcription_rate,exonJunDen,0.0247663614767305,0.840580991840425,0.201150376908068,0.123123614568465,-0.216551488723852,0.266084211677313
Half_life,gc_exon,-0.00895412655482561,0.93533789317726,-0.0811308482639128,0.110366485084668,-0.225268462421052,0.207360209311401
Half_life,len_exon,-0.130314504895898,0.187668611757378,-1.31750737163475,0.098909886731188,-0.324174320603963,0.0635453108121668
Half_life,gc_intron,-0.264430604433118,0.0211453286718426,-2.30537949852,0.114701551134152,-0.489241513626935,-0.0396196952393002
Half_life,len_intron,0.316963164450805,0.00112789413529479,3.25651388581203,0.0973320475714075,0.126195856669307,0.507730472232303
Half_life,exonJunDen,0.244517605592085,0.0182071637396697,2.3613779557432,0.103548694946264,0.0415658928512826,0.447469318332887
