response,covariate,est,pvalue,z,se,ci.lower,ci.upper
Transcription_rate,H3K27ac,0.156878425314221,0,10.215319001105,0.0153571734076293,0.126778918530931,0.18697793209751
Transcription_rate,H3K27me3,-0.0858210307345753,2.22044604925031e-16,-8.1933537642276,0.0104744690885034,-0.10635061290522,-0.0652914485639304
Transcription_rate,H3K36me3,0.426049912632631,0,31.4774975901522,0.0135350629894392,0.399521676644849,0.452578148620413
Transcription_rate,H3K4me1,0.0257155252983463,0.050458999658785,1.95605224713495,0.0131466454109353,-5.1426224605633e-05,0.0514824768212983
Transcription_rate,H3K4me2,-0.320916502652686,0,-15.5958957469603,0.0205769843463614,-0.361246650881999,-0.280586354423373
Transcription_rate,H3K4me3,0.121129765340297,6.49927920370885e-07,4.97575803556303,0.0243439822584923,0.0734164368733699,0.168843093807224
Transcription_rate,H3K79me2,0.478483382756304,0,29.1854833775335,0.0163945676885596,0.446350620544624,0.510616144967985
Transcription_rate,H3K9ac,0.20444655604809,1.27897692436818e-13,7.40833109825454,0.0275968437879698,0.150357736136691,0.258535375959488
Transcription_rate,H3K9me1,-0.00288410576088119,0.832265637153748,-0.211796707674278,0.0136173304701065,-0.0295735830478698,0.0238053715261074
Transcription_rate,H3K9me3,-0.0758090127194719,1.37469591265926e-10,-6.41867057599169,0.0118107031389065,-0.0989575655038229,-0.052660459935121
Transcription_rate,H4K20me1,0.043119516788813,0.00449970917591025,2.84082432972681,0.0151785227750987,0.0133701588110985,0.0728688747665274
Half_life,H3K27ac,-0.0855640650896017,0.00146536980751488,-3.18145560342656,0.0268946280430397,-0.138276567431561,-0.032851562747643
Half_life,H3K27me3,0.0305059368255565,0.0963079562839648,1.66302237716635,0.0183436718858444,-0.00544699941491842,0.0664588730660315
Half_life,H3K36me3,0.0942398597294884,7.01550230322034e-05,3.97575941147241,0.0237036123105314,0.0477816332973466,0.14069808616163
Half_life,H3K4me1,-0.12930547513337,1.95127582980348e-08,-5.61626654454424,0.0230233864628416,-0.174430483402686,-0.0841804668640534
Half_life,H3K4me2,-0.00399414679514476,0.911744940799935,-0.110837836751692,0.0360359504678243,-0.0746233118607497,0.0666350182704602
Half_life,H3K4me3,0.0455940661441156,0.284864770186989,1.06945483432729,0.0426329983096439,-0.0379650750957434,0.129153207383975
Half_life,H3K79me2,0.355213923698079,0,12.3718816729417,0.0287113903194662,0.298940632725853,0.411487214670304
Half_life,H3K9ac,-0.0588960780833461,0.222983760932234,-1.21863236046627,0.0483296521526899,-0.153620455687967,0.0358282995212748
Half_life,H3K9me1,-0.024042778588138,0.313367669802573,-1.00818080767255,0.0238476852615776,-0.0707833828154767,0.0226978256392007
Half_life,H3K9me3,-0.0910409457394064,1.074747032348e-05,-4.4015612813555,0.020683784666374,-0.131580418749481,-0.0505014727293315
Half_life,H4K20me1,-0.190369789338694,7.96918087075937e-13,-7.16166939248968,0.0265817617242052,-0.242469084963761,-0.138270493713626
