response,covariate,est,pvalue,z,se,ci.lower,ci.upper
Transcription_rate,H3K27ac,0.404490358228954,0.000486244917267342,3.48822159073129,0.115958905622207,0.177215079522749,0.631765636935158
Transcription_rate,H3K27me3,-0.640543539294196,0.00327161311515667,-2.94099358276571,0.217798346466241,-1.0674204542604,-0.213666624327988
Transcription_rate,H3K36me3,0.389590337482187,0.00069567448013963,3.39127819307912,0.11488008806746,0.164429502329175,0.614751172635199
Transcription_rate,H3K4me1,0.220188049570922,0.110730261512832,1.59491939669687,0.138055910553811,-0.0503965629674316,0.490772662109275
Transcription_rate,H3K4me2,-0.203058152766063,0.243975888083299,-1.16510649512433,0.174282912004876,-0.544646383416383,0.138530077884258
Transcription_rate,H3K4me3,-0.176986538445292,0.408025736675779,-0.827372898541833,0.213913869740251,-0.596250018929776,0.242276942039193
Transcription_rate,H3K79me2,0.0886963069355894,0.507335784544229,0.662991833228127,0.133781899701124,-0.173511398261963,0.350904012133141
Transcription_rate,H3K9ac,0.545094489066336,0.0578630832676219,1.89673377796624,0.287385871121465,-0.0181714679974047,1.10836044613008
Transcription_rate,H3K9me1,0.122371017703245,0.360749585816244,0.913937693734688,0.133894267127983,-0.140056923603987,0.384798959010476
Transcription_rate,H3K9me3,-0.133246525902664,0.207189837518108,-1.26133038696534,0.105639670049688,-0.340296474538748,0.0738034227334194
Transcription_rate,H4K20me1,0.0771462287900457,0.566708435016449,0.572905862405607,0.134657775129254,-0.186778160701586,0.341070618281677
Half_life,H3K27ac,-0.098880900647735,0.386349525997203,-0.866256480830022,0.114147371864959,-0.322605638432955,0.124843837137485
Half_life,H3K27me3,0.186389130468848,0.384645283781034,0.869369090609825,0.214395856123783,-0.233819025968397,0.606597286906093
Half_life,H3K36me3,-0.276550233283842,0.0144651915206675,-2.44549883680671,0.11308540782009,-0.498193559788242,-0.0549069067794415
Half_life,H3K4me1,-0.296055995882329,0.0293690249704135,-2.1784974083518,0.135899172864437,-0.562413480225407,-0.0296985115392503
Half_life,H3K4me2,0.129728989703111,0.449546258203555,0.756171699572917,0.171560228684016,-0.206522879697016,0.465980859103238
Half_life,H3K4me3,-0.147907281077994,0.482425411669317,-0.702406950987798,0.210572063488255,-0.560620941665256,0.264806379509267
Half_life,H3K79me2,0.435522302723891,0.000942572269445385,3.30712973691658,0.131691931484355,0.177410859960039,0.693633745487743
Half_life,H3K9ac,-0.301955577228181,0.285803855995247,-1.06737206886985,0.282896270227397,-0.85642207823459,0.252510923778228
Half_life,H3K9me1,-0.176627574062489,0.180215338087971,-1.34009230317904,0.131802543484119,-0.434955812362136,0.0817006642371591
Half_life,H3K9me3,0.153440614731368,0.140066968233465,1.47554169119497,0.103989345504093,-0.0503747572325475,0.357255986695283
Half_life,H4K20me1,0.00938978075736408,0.943527218111833,0.0708373341218118,0.132554123807333,-0.250411527907273,0.269191089422001
