response,covariate,est,pvalue,z,se,ci.lower,ci.upper
Transcription_rate,gc_5utr,0.314896999117903,1.8101320442554e-09,6.01398862838908,0.0523607573235888,0.212271800560427,0.417522197675379
Transcription_rate,len_5utr,0.106059413602649,0.0479580084005835,1.97774032690908,0.0536265616671754,0.000953284120269571,0.211165543085029
Transcription_rate,gc_cds,0.144586759878561,0.0671298571825358,1.83080363781012,0.0789744770506929,-0.0102003708386823,0.299373890595804
Transcription_rate,len_cds,0.0827341699337212,0.114533807457,1.57813844632011,0.0524251659457635,-0.020017267203511,0.185485607070953
Transcription_rate,gc_3utr,-0.0010809777721937,0.988381116956115,-0.0145626250784462,0.0742295957199109,-0.146568311970188,0.1444063564258
Transcription_rate,len_3utr,-0.036674229591507,0.580900011290581,-0.552070559981981,0.0664303301967488,-0.166875284258238,0.0935268250752242
Transcription_rate,gc_intron,-0.511350776342094,9.37392830024919e-10,-6.11972110567827,0.0835578562342703,-0.675121165186639,-0.347580387497549
Transcription_rate,len_intron,-0.134872215848327,0.0131777236100503,-2.47892980768063,0.0544074363987409,-0.241508831681013,-0.028235600015641
Transcription_rate,exonJunDen,-0.178704715732335,0.0104266523719541,-2.56134910661198,0.0697697612836214,-0.31545093505819,-0.04195849640648
Half_life,gc_5utr,-0.255018393916425,1.79027185298608e-07,-5.21989232525696,0.0488551062025731,-0.350772642534348,-0.159264145298502
Half_life,len_5utr,-0.197727461445716,7.76008472724854e-05,-3.95169116305425,0.0500361625661284,-0.295796537999919,-0.0996583848915128
Half_life,gc_cds,-0.143036660754273,0.0522414595391878,-1.94113867127459,0.0736869873703316,-0.28746050212938,0.00138718062083493
Half_life,len_cds,-0.387285221221903,2.44249065417534e-15,-7.91748170426762,0.0489152025464299,-0.483157256509388,-0.291413185934419
Half_life,gc_3utr,0.0139621950615165,0.840235964828246,0.201591661153033,0.0692597847632073,-0.121784488651366,0.149708878774399
Half_life,len_3utr,-0.241604938722096,9.70137102656032e-05,-3.89794183341568,0.0619826947264584,-0.363088788050695,-0.120121089393496
Half_life,gc_intron,0.743562930457442,0,9.53732097400484,0.077963500702568,0.590757276971746,0.896368583943139
Half_life,len_intron,-0.0582720887466658,0.2510161510798,-1.14788473405761,0.0507647562666697,-0.157769182713292,0.0412250052199609
Half_life,exonJunDen,0.621673888945305,0,9.54973559738449,0.0650985446252115,0.494083086033917,0.749264691856693
