ensembl_transcript_id,TPM_PROseq,TPM_RNAseq,ensembl_gene_id,biotype
ENST00000000412,89.39449122334334,88.47343768267046,ENSG00000003056,protein_coding
ENST00000000442,210.46580675137244,110.20229051650364,ENSG00000173153,protein_coding
ENST00000001008,114.54057557186823,126.67399990550642,ENSG00000004478,protein_coding
ENST00000002125,48.850937967529795,36.3167710244754,ENSG00000003509,protein_coding
ENST00000002165,95.45907660934532,114.97059441222706,ENSG00000001036,protein_coding
ENST00000002501,35.51641568954663,14.825790058896068,ENSG00000003249,protein_coding
ENST00000005082,128.13965546520885,86.12967322662877,ENSG00000005801,protein_coding
ENST00000005178,0.46095412861513846,0.08795608772162976,ENSG00000004799,protein_coding
ENST00000005180,6.422894745155634,13.057104984677062,ENSG00000006606,protein_coding
ENST00000005257,71.25063727543058,35.16429506950269,ENSG00000006451,protein_coding
ENST00000005340,100.78734396494488,31.778394640067702,ENSG00000004975,protein_coding
ENST00000007264,64.9907993251382,79.6464277446671,ENSG00000007376,protein_coding
ENST00000007390,57.834790490495365,90.41749235254977,ENSG00000007520,protein_coding
ENST00000007414,36.06588023432816,16.019390354360464,ENSG00000006025,protein_coding
ENST00000007516,132.69794995624758,632.8079846363121,ENSG00000004779,protein_coding
ENST00000007699,0.9730301303994844,0.13102171242005517,ENSG00000006047,protein_coding
ENST00000008527,31.141054191257254,35.806721371873515,ENSG00000008405,protein_coding
ENST00000008938,0.6365330021483092,0.1177259410814707,ENSG00000008438,protein_coding
ENST00000009180,2.4584699480741414,0.9117465699821459,ENSG00000010278,protein_coding
ENST00000011619,143.38341032596225,77.256354684299,ENSG00000010017,protein_coding
ENST00000011691,127.62597517116392,129.73139438780296,ENSG00000008324,protein_coding
ENST00000011898,3.0017830932066114,0.9681092798568254,ENSG00000011105,protein_coding
ENST00000012049,63.553414114246756,39.59221457353725,ENSG00000011478,protein_coding
ENST00000012443,77.02889194896557,168.6601783408124,ENSG00000011485,protein_coding
ENST00000013222,0.5166132047986361,0.006514260749173994,ENSG00000241644,protein_coding
ENST00000013807,99.44275681547421,132.79906208990937,ENSG00000012061,protein_coding
ENST00000014914,1.3943263199585885,0.02717195314936634,ENSG00000013588,protein_coding
ENST00000014930,14.419327618205553,7.205924608995049,ENSG00000013583,protein_coding
ENST00000014935,69.2278153406211,15.450544278295967,ENSG00000013563,protein_coding
ENST00000017003,61.87013631092864,11.831084464503029,ENSG00000015532,protein_coding
ENST00000020673,15.3303540772726,1.6565369868493136,ENSG00000059915,protein_coding
ENST00000020926,0.20841014763389384,0.06454982868203776,ENSG00000019505,protein_coding
ENST00000020945,0.05433681259511079,NA,ENSG00000019549,protein_coding
ENST00000022615,75.11433088825707,311.9334281275411,ENSG00000078668,protein_coding
ENST00000025008,97.58637829338264,22.962689626805677,ENSG00000023287,protein_coding
ENST00000025301,76.40045155634108,13.386433314505178,ENSG00000023516,protein_coding
ENST00000029410,90.53251330511387,24.03306448378654,ENSG00000027847,protein_coding
ENST00000033079,85.49446233866372,14.97401590105798,ENSG00000031003,protein_coding
ENST00000035307,320.4115300950927,33.3399865142725,ENSG00000033100,protein_coding
ENST00000037243,104.9467499731868,135.55066385679578,ENSG00000034713,protein_coding
ENST00000037869,139.1433645864016,157.41631201711203,ENSG00000035141,protein_coding
ENST00000040663,75.86071501773073,42.37262603245646,ENSG00000037757,protein_coding
ENST00000040738,66.20942676192274,13.563793131906642,ENSG00000038219,protein_coding
ENST00000040877,34.901404136355666,20.211486254138304,ENSG00000059588,protein_coding
ENST00000042381,55.39855609207481,8.42054644733642,ENSG00000039523,protein_coding
ENST00000043402,9.20772361671936,2.74403181187428,ENSG00000040608,protein_coding
ENST00000046640,51.52622397702593,8.044173298890243,ENSG00000040531,protein_coding
ENST00000053468,130.58914509670765,120.16683710787073,ENSG00000048544,protein_coding
ENST00000053867,35.11807760871512,42.82544746622045,ENSG00000030582,protein_coding
ENST00000054650,99.62351149970499,35.365769003792714,ENSG00000041988,protein_coding
ENST00000054666,83.43336993503101,61.76622845963707,ENSG00000049245,protein_coding
ENST00000055077,140.1155481020022,159.60652891239118,ENSG00000049541,protein_coding
ENST00000056217,0.24132352871261778,0.045612896544517285,ENSG00000050327,protein_coding
ENST00000056233,34.07707746530533,14.793504711346314,ENSG00000050344,protein_coding
ENST00000057513,0.09161356182608639,NA,ENSG00000050730,protein_coding
ENST00000064778,15.16655815789775,4.270314884537782,ENSG00000054965,protein_coding
ENST00000074304,36.377027348535236,8.715206782833377,ENSG00000040933,protein_coding
ENST00000075120,338.4667909358514,135.67292395610735,ENSG00000059804,protein_coding
ENST00000075503,1.6943207934331206,0.5113494864152224,ENSG00000060140,protein_coding
ENST00000078429,46.21614009252432,26.520805501687406,ENSG00000088256,protein_coding
ENST00000078527,128.813052843083,14.993838464065517,ENSG00000060642,protein_coding
ENST00000081029,63.62715617931515,133.35083179068369,ENSG00000061794,protein_coding
ENST00000083182,58.545779102173576,7.1692269214301305,ENSG00000062725,protein_coding
ENST00000085219,16.064638306372707,3.1619015921446585,ENSG00000012124,protein_coding
ENST00000155926,69.7441660495127,31.90874364068098,ENSG00000071575,protein_coding
ENST00000156109,82.82139406854166,53.669737036546024,ENSG00000068394,protein_coding
ENST00000156626,210.0044763872625,62.92269451618927,ENSG00000070526,protein_coding
ENST00000157812,109.41477539868218,136.02127747589114,ENSG00000013275,protein_coding
ENST00000158762,19.106987587821397,4.1426028643779444,ENSG00000072818,protein_coding
ENST00000160298,4.174863906288497,0.33005643630740333,ENSG00000076826,protein_coding
ENST00000160827,178.8344499944297,244.0225089618937,ENSG00000079616,protein_coding
ENST00000161863,43.523258967150795,20.969027204178843,ENSG00000047188,protein_coding
ENST00000162044,77.99526563716559,113.85055834406789,ENSG00000064545,protein_coding
ENST00000162391,29.206637410723136,6.3191466112315915,ENSG00000065970,protein_coding
ENST00000162749,149.10028411128351,27.29589539180205,ENSG00000067182,protein_coding
ENST00000163416,65.298878398285,22.77286678718891,ENSG00000066455,protein_coding
ENST00000164024,14.768396868204182,1.5841592519561307,ENSG00000008300,protein_coding
ENST00000164133,36.128173812982446,8.979439387317806,ENSG00000068971,protein_coding
ENST00000164139,19.282642979446727,0.8666535224400912,ENSG00000068976,protein_coding
ENST00000164227,83.31979614477825,1.5897329744418693,ENSG00000069399,protein_coding
ENST00000164305,40.27850016560017,20.030175144045916,ENSG00000069943,protein_coding
ENST00000166345,98.96259631593915,109.72983632278662,ENSG00000071539,protein_coding
ENST00000169298,204.66889335624464,97.84026016384357,ENSG00000073849,protein_coding
ENST00000170168,126.24746784385775,41.93358685685348,ENSG00000079313,protein_coding
ENST00000170447,98.33859253881478,75.1981894028222,ENSG00000075975,protein_coding
ENST00000170564,47.742807074383066,11.75301357361668,ENSG00000076650,protein_coding
ENST00000171111,183.3461706646933,86.0275636431628,ENSG00000079999,protein_coding
ENST00000171757,0.0443796081413606,0.004739833169501351,ENSG00000078589,protein_coding
ENST00000173527,33.12500506646099,94.11421527870333,ENSG00000066583,protein_coding
ENST00000174618,106.31592139187401,9.9715330224413,ENSG00000070444,protein_coding
ENST00000175091,99.1985471601207,100.26420852827005,ENSG00000068697,protein_coding
ENST00000175756,87.65814780515285,62.98731135847693,ENSG00000072135,protein_coding
ENST00000176183,73.30742802806826,1.6124429841448156,ENSG00000069696,protein_coding
ENST00000176763,14.855335510521716,3.873255391890619,ENSG00000072786,protein_coding
ENST00000177694,0.4142524862975789,0.006453733355453445,ENSG00000073861,protein_coding
ENST00000179259,3.5646420420973626,0.23149947999921214,ENSG00000078237,protein_coding
ENST00000182527,50.88374556379733,16.535157211207945,ENSG00000065308,protein_coding
ENST00000183605,0.020531267947879087,NA,ENSG00000066405,protein_coding
ENST00000184266,128.50265357121788,298.13937249283777,ENSG00000065518,protein_coding
ENST00000185150,66.82074166939648,38.676292614165256,ENSG00000068912,protein_coding
ENST00000186436,45.48618421793472,15.27440062659552,ENSG00000075568,protein_coding
ENST00000189444,63.800156690541336,22.835455570698596,ENSG00000077150,protein_coding
ENST00000192788,114.57301525398728,28.208479234846738,ENSG00000065060,protein_coding
ENST00000193391,12.787275924052347,0.15767833660365946,ENSG00000081148,protein_coding
ENST00000194118,87.29312520061598,101.04906489141965,ENSG00000081791,protein_coding
ENST00000194130,0.039623600134900724,NA,ENSG00000081800,protein_coding
ENST00000194155,0.1476793217556178,0.008080462073260422,ENSG00000112852,protein_coding
ENST00000194214,83.10107357008192,256.06202757273223,ENSG00000081870,protein_coding
ENST00000194530,23.957981638264204,17.412715728988857,ENSG00000082146,protein_coding
ENST00000196061,87.35338874347056,77.3731911494701,ENSG00000083444,protein_coding
ENST00000196371,40.1320021890964,63.780183673250804,ENSG00000083720,protein_coding
ENST00000196489,27.764689882352666,1.3755200722980796,ENSG00000083817,protein_coding
