V1	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K79me2	H3K9ac	H3K9me1	H3K9me3	H4K20me1
ENST00000000442	1.64048037397095	1.36185607180178	1.02555615024095	0.783738593873013	2.11063398536371	2.60220314260818	1.81340634558371	3.81179325678275	0.78417478098355	0.733072665868673	0.683715978390836
ENST00000001008	-0.207970148647225	-0.228275430094772	0.660169352824338	-0.0740961407626774	0.675325052550672	1.93470621010102	0.699956374178607	1.04633280637605	0.0839732382876802	-0.448153254730346	1.41900253886113
ENST00000002125	-0.437244755459848	-0.147641717076027	-0.160171515492496	-0.160077356374587	-0.406515015227599	-0.456565348192749	-0.115300299544281	-0.245068315458704	1.91119621622023	-0.339546464853797	-0.0792471508580519
ENST00000002165	-0.390302305904702	-0.507458823557526	-0.248495745066546	-0.269494678456524	-0.241833063897923	0.179502183661747	0.114310190266227	-0.0984477368884517	-0.168859596662222	-0.859023284899852	-0.784334054903824
ENST00000002501	-0.610300196537204	0.435001886672328	-0.693318156703889	0.503823597221633	-0.931395030996748	-0.500316677756846	-0.796255082490179	-0.264765507655399	-0.0206050786813993	-0.303963871219464	0.250487898426992
ENST00000003302	-0.565265956171889	0.220845681127918	-0.495537951093211	-0.0377701757341362	-1.02591406017628	-0.537945597085855	-0.834506183522887	-0.680433264526487	-0.521432605803275	-0.589205560598364	-0.783173125005392
ENST00000005257	-0.0590971052974798	-0.538671873758331	-0.214729223523199	-0.453101925082638	0.259345790704139	-0.366132568297131	-0.180486113229702	-0.367621585235568	-0.345584724067011	-0.0491053597520024	0.839636603282783
ENST00000005260	0.144086894597701	2.30258272368715	-0.0284429170762921	-0.473535280411192	0.151080285023898	-0.0662424185955298	-0.399389665197204	-0.187053434262008	-0.0352524230255689	-0.0890159586528792	-0.16021814150729
ENST00000005340	-0.0725451969756904	-0.169317446382141	-0.71761711093604	-0.337093198056006	0.0308213910157044	0.437368232883205	-0.0200586477288418	-0.0176322473611764	-0.661898245575673	-0.66051598294309	-0.309653038033335
ENST00000005386	-0.588846688996637	-0.386074739443285	-0.44726357460537	0.0983057174574554	-0.767486211248878	-0.468100771003445	-0.344587595888205	-0.371421686623998	-0.623352602564701	-0.597048254705523	0.360791717843254
ENST00000006275	-0.497081462891407	-0.0852156166744174	-0.655907643425657	1.17314415043905	-0.745181118893523	-0.496029448423459	-0.775052436819826	-0.371041676485155	-0.68760420198368	-0.777430219170185	-1.02812933357434
ENST00000007264	-0.597156713449982	0.164488784932021	-0.309711400612855	2.94491379957305	-0.873636684990356	-0.37566317163538	-0.655827521259023	-0.0517064898107643	-0.518721119191468	-0.346808218656722	-0.195262745374595
ENST00000007390	-0.536602539502457	0.758403767919555	0.173798624209805	0.971154207800506	-0.875906835685977	-0.433941731530595	-0.755483072418108	-0.274835776334738	0.59120731711	-0.799099292518113	-0.34463572563939
ENST00000007516	-0.389033523013309	-0.665258132906039	0.473099758434419	-0.023854987517558	-0.186778216225362	-0.0868457940969871	0.197316660846665	-0.133345334638866	-0.239278498962957	-0.34573347909389	-0.22222727714882
ENST00000008527	-0.0682706069963565	-0.132035191975625	-0.256379708492955	-0.448707655119508	0.992781743969214	-0.381770160182219	-0.478386228267227	-0.461800764645488	-0.219101848586869	0.473043785693528	1.33549298150065
ENST00000009041	-0.213868478636377	-0.337521105797589	-0.317254804064042	-0.232582810766232	0.0505411707567391	-0.551393309239501	-0.30955804115992	-0.670172990777726	-0.617770130128629	0.929081924517228	-0.432804481658901
ENST00000011473	1.09423661268369	-0.152843892109494	0.0410653738666943	-0.37136850376842	2.70598716079673	-0.208353275815537	0.756275144255794	0.0761035868867604	1.5291424359763	2.00855615082966	1.06959359756401
ENST00000011619	1.75792838392139	-0.150242804592761	0.238096347531882	-0.291832217435768	1.92605005130876	3.04489812550102	1.74207870177079	2.07679363287195	0.381439269524081	-0.340243593218878	1.57370031759339
ENST00000012049	-0.337796344067854	-0.0644069165405476	1.69749800935442	-0.306406546146815	-0.63437462024378	-0.487054025862196	-0.577817852524464	-0.489224829665324	0.471609490967679	0.814346214431011	0.076271018335772
ENST00000013070	-0.241686040044881	-0.595028769954228	-0.713717699219738	-0.497923478706564	-0.352937489048935	-0.53813065734485	-0.336394641510276	-0.689300167766157	-1.00024924160578	-0.619123986266416	-0.649108940334575
ENST00000013125	-0.400490330431418	-0.773636779436611	-0.211647155747432	-0.598625498694959	-0.00433886053904385	-0.473482940202553	0.15340851988634	-0.637808793952932	-0.613835816221302	-0.146529048772047	0.0969200914625324
ENST00000014930	-0.577916023690236	0.397719632265812	-0.779888502405541	-0.390410340275317	-0.991522015798356	-0.553860779359436	-0.873950791857198	-0.779869250857068	-0.821689873257711	-0.4557345257006	0.202270609978822
ENST00000019317	3.28439252130591	0.301479394146664	0.0795316230681167	0.116908126968039	2.58466213311044	2.31218287338632	1.35406993972463	2.3147433148108	0.073685539084062	0.621677362531801	0.654274796166625
ENST00000022615	-0.297160047574093	-0.686933862212153	-0.366772224461446	-0.239027740045489	-0.523390843014769	-0.506701256692178	0.267904422473577	-0.646295687053759	-0.86286725327426	-0.0799532899068287	-0.448546691081626
ENST00000025008	0.423226682983143	-0.505724765213037	-0.014377790099588	-0.527218611794097	0.0778346853564859	-0.325774010147944	-0.120516411242486	-0.531912635262019	0.550508434730828	-0.347534394037015	1.85415002292371
ENST00000025301	0.676535159367439	-0.671327337111751	0.355317091003592	-0.576507673213871	0.307476924975302	-0.504233786572243	0.638984772444978	-0.58543072981574	-0.892427773983364	-0.544327922096287	-0.850770203224705
ENST00000029410	-0.489944559127325	0.377777961304186	0.785308115719979	-0.262976511344548	-0.938136541413898	-0.537467524750118	-0.6732984366527	-0.342984261233914	0.489446819561033	0.885540448714889	-0.690794063220906
ENST00000033079	-0.177544533517526	-0.654853782839104	-0.621851645903371	-0.236537653733049	-0.0920695974541161	-0.381384617975979	0.824495513739971	-0.501068478992597	-0.942404193887246	-0.30919233395757	0.82038064603414
ENST00000037243	-0.462771458870005	-0.569017894786891	0.52375805474882	-0.434645991237492	-0.955278395148083	-0.564039093604168	-0.603591377222232	-0.661876102746321	0.213220766783782	0.0109929147210062	0.491791047582214
ENST00000037869	-0.091884066363937	1.08960891171698	2.30664060903679	0.0681317303772961	-0.0537281802825098	-0.228848699499247	0.0246113064027194	0.475684247880162	0.72146500728501	-0.0671726032136803	-0.12367206830468
ENST00000038176	1.8673055249238	0.440204061705796	1.2783027358526	-0.516232936886272	1.96074002218795	0.567110896127038	0.547051236612511	0.569863427290082	-0.344707478398486	-0.642187316344506	-0.296341041864659
ENST00000039989	-0.0291170746355908	-0.600230944987696	-0.373328003984486	-0.525827092972439	0.572786629861772	-0.43335570737711	1.56107073802276	-0.528619214058713	0.399781678956888	1.12558498242438	1.07059973680931
ENST00000040663	-0.482805137936871	0.723722601029772	0.145055362300996	1.35367540809097	-0.583343011439599	-0.349862687193809	-0.578652384225682	0.114674615979324	1.22558885146437	-0.0757414727011321	0.108235288205907
ENST00000040738	-0.465215879877033	-0.722482058274181	-0.6934884366915	-0.238734788714614	-0.083454350942207	-0.495458845958224	-0.391253269675928	-0.45952070381243	1.49846542077998	-0.47897213786996	0.507780922049938
ENST00000040877	-0.362424326263275	0.487023637007003	-0.847217209507101	0.025653787400373	0.654470197461826	0.676913316464146	-0.575907548284471	0.445093431703301	1.34733991697489	1.12079222491445	-0.849346129215963
ENST00000044462	-0.137854789339565	-0.279430151257203	0.253898330382223	-0.113498094765409	-0.0090367428896362	-0.408064138647776	0.810850978138184	-0.483208002466976	0.117228824085422	-0.450070357734318	0.288752147879279
ENST00000046640	-0.608983582544747	-0.555145428030978	-0.774422514803214	-0.239540404874521	-1.00880421507446	-0.553151381699955	-0.877889135100012	-0.708617349824008	-0.773654027105416	-1.07007889742807	-1.08385396869904
ENST00000046794	-0.405228126863165	1.9418985880334	-0.784400922077244	-0.552046237085781	-0.207682315364004	-0.531746078409518	-0.44737119809888	-0.685753406470289	-0.0230241500703637	1.12709542721539	-0.552922028483234
ENST00000053468	0.107188976266078	0.630950479599603	0.300452878995188	0.319337496602893	0.396209778303735	0.187552304928035	-0.190044560003952	0.719840762086781	-0.234015024951804	-0.945641484261143	-0.538789641853
ENST00000054666	-0.483066950279539	-0.336654076625345	-0.283505310519456	-0.127120331651112	-0.406372207483189	-0.50967764252435	-0.328216692543297	-0.542046238964499	0.95016029474942	0.119425422506285	-0.113719029308798
ENST00000056233	-0.322696820689736	1.13816254536268	-0.119525682449647	0.344970738054485	1.27016116546082	0.0656438593149964	-0.384537771145245	0.532432428614048	-0.0399842329951917	-0.232682495889951	0.407182476584559
ENST00000064778	-0.515196863062954	1.22659952093163	-0.594777127873153	-0.0828114428562185	-0.75339748860208	-0.526795716481399	-0.848032984361847	-0.520639001143011	0.00377171762278112	-0.0735338995450427	-0.502568629021951
ENST00000064780	-0.222797789977188	0.35003302779236	-0.715488611090897	0.900552937059551	-0.196769833929085	-0.13457591922948	-0.136282481099928	0.215883982957839	0.654369005243841	-0.60654662867975	0.191048287627322
ENST00000066544	-0.152778092871656	-0.277696092912713	0.659198756894953	-0.495067203230529	-0.122692009820111	-0.443734503569087	1.59521151071793	-0.58416402935293	-0.891630277921068	0.959290820337397	-0.171982231144724
ENST00000072644	-0.608351708525423	-0.486650123423656	0.0991138216434315	-0.568231798116643	-1.04070697273517	-0.567848250601818	-0.884268743277922	-0.785569402939713	0.301290915263335	0.780361206633321	-0.389695284763828
ENST00000075120	-0.126209174943571	-0.389542856132264	0.0971045177896165	-0.445192239149004	0.273656111575021	0.552707039301917	0.665636690814429	0.111444529799158	-0.55335903149719	-0.279273908289518	0.340421267892118
ENST00000078429	-0.434296849178459	-0.311510230630252	-0.666124442682343	1.00132819488067	-0.405889615795183	-0.251580267979148	-0.0870428022033317	0.716674010929756	0.764901959478064	-0.661242158323382	1.97163612864493
ENST00000078527	2.79668395801598	0.747132388680376	0.155306217555204	0.263310554572986	2.23280601070651	-0.0179571126860516	-0.339311462546205	1.11885140787192	0.515790772818876	-0.0248511020502324	-0.693394546193391
