V1	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K79me2	H3K9ac	H3K9me1	H3K9me3	H4K20me1
ENST00000005340	-0.0717466126883432	-0.190121553206817	-0.7134630025977	-0.353086452497517	0.04078606447114	0.424717892466197	-0.00927066233027882	-0.0321736747905975	-0.659284705426641	-0.65227649303275	-0.315507743322255
ENST00000012049	-0.329586150432784	-0.0876834116668399	1.66680399502549	-0.324336262471831	-0.613732889227317	-0.489278737716373	-0.551839950270246	-0.496715256811922	0.436436677008601	0.795291519642443	0.0618524269236271
ENST00000033079	-0.173812072891662	-0.664215431408363	-0.619079354375629	-0.258876402604278	-0.0801324014107301	-0.384801068764019	0.812283058477927	-0.508381826223416	-0.930439771736601	-0.307454531175409	0.789449815984274
ENST00000046640	-0.593195914151461	-0.566856867134831	-0.769448751258587	-0.261689667022066	-0.982152516666596	-0.554630647980499	-0.843739143897907	-0.712827537247306	-0.76731502183747	-1.05425992934432	-1.07252869130148
ENST00000064778	-0.502029769677256	1.17289834662263	-0.592395499348408	-0.114850987654599	-0.730845322172551	-0.528572221792587	-0.814696090359113	-0.527659740384656	-0.0158053635513855	-0.0761572532466287	-0.50414242171847
ENST00000080059	0.0421676321490946	0.121425852468485	0.694135523536369	1.93025501166659	0.839328599338986	0.464072367592588	0.384641891933489	0.913941432831399	0.376279928502951	-0.4625460129864	0.0984199775137943
ENST00000083182	-0.434407028128465	-0.441560627895851	-0.374225615478044	-0.506512287574927	0.127459924650054	-0.377771850231177	0.393604300243496	-0.361208365037773	-0.208456001546625	0.219428865028436	0.0498953222190607
ENST00000162749	0.5299450466718	-0.372986334798842	-0.571837183368316	-0.0521357759995223	0.867075572746553	0.522303572748606	0.039205165027269	0.750734237213915	-0.707004091148551	-0.943073021428357	-0.452953905122466
ENST00000178640	-0.469774744839932	-0.215519439539042	-0.219543167813956	-0.166724838870396	-0.370408430905273	-0.478544312885308	-0.66222735765855	-0.344987466390775	-0.159657340541828	0.17255930692232	-0.521245622118673
ENST00000205061	-0.285147090342821	-0.0377342352134626	-0.359507539466174	-0.393295548810291	0.348621690862395	-0.515443898242094	0.583865157586784	-0.619058265453316	0.276035812347232	0.0428412476870247	0.270920132346633
ENST00000205194	-0.554872118993482	-0.0563593518570948	0.0692466292353691	2.19223168354743	-0.975882616450165	-0.525385439420865	-0.734759762069707	-0.207733708608487	-0.702121655345017	-0.618492778704437	-0.642905378593741
ENST00000209875	0.567468645097984	-0.0538195632238722	2.01282143084389	-0.53841882304496	0.0782528368231889	-0.224669066525603	2.94956592707699	-0.17622773239028	-0.507106890539645	1.0733158083595	-0.0457161086907434
ENST00000210313	-0.0319178603742331	0.475303068697497	3.27634392212972	1.3456449424092	0.986574347157469	-0.0742041457401636	0.856331577395691	0.218314433162077	1.85666016116505	2.73536051545824	0.909096540907814
ENST00000215832	1.18181662707846	1.95684643807733	2.08238405920101	0.559303229534822	5.06903284205986	2.71680730138691	3.96062596521541	3.57847358788764	4.85958945361345	4.4153091656778	11.6700215721747
ENST00000215912	-0.374612510876359	-0.461878936961632	-1.0249592498683	1.52644864340606	-0.57608683843013	-0.219423836210424	-0.845902832298481	0.676242879581164	-0.865863133977225	-1.20678555943418	-0.997985981592634
ENST00000215917	-0.0720818633068632	-0.441560627895851	0.293877698128048	-0.350067339463794	0.0684555120645931	-0.388170824286271	0.0846167964091202	-0.379924786553539	-0.612259139529444	0.0001910901890024	-0.607578945200757
ENST00000215957	-0.550479601765426	-0.00725677161479175	-0.613205549809888	0.0401530201449837	-0.733774344337028	-0.487342271873269	-0.663243516455913	-0.399140312643059	-0.412567515164897	-0.780226965526817	0.0473071387956673
ENST00000216489	-0.547237214396528	-0.478810861183116	-0.0659012226729417	-0.427603651466241	-0.472553536363217	-0.524287600517688	-0.116792614192757	-0.631910208227475	-0.390802130293353	-0.681869316216538	-0.569861090866859
ENST00000216799	-0.604535705145783	-0.764113784315118	-0.967060319148859	-0.414086259019797	-0.938973060887057	-0.429355030917956	-0.818056712768516	-0.582935571927886	-1.17751672042597	-1.31725973076094	-1.04377109770822
ENST00000216840	-0.560365824384559	-0.283247136424978	-0.381274180956932	-0.511178189536136	-0.991787521751892	-0.549568390815849	-0.770679010608561	-0.70128574397925	-0.210023520409865	-0.39740188873307	-0.224936459079059
ENST00000217109	0.772316561352989	-0.620192428432505	0.296646777423325	-0.386502544484413	1.55426923441217	-0.0743566233656048	2.15709905007619	-0.0188850155144033	1.0337127579641	1.33483311767057	-0.134879784405427
ENST00000217133	0.253355945138301	-0.198587515317559	-0.618307368632703	-0.0476757226542488	-0.721154595408361	-0.39699927879932	-0.67863074315102	-0.547249594904491	-0.628242692528382	-1.30157952579843	-0.521396977874427
