V1	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K79me2	H3K9ac	H3K9me1	H3K9me3	H4K20me1
ENST00000295052	-0.333612370280828	-0.374294493748149	-0.20121978797483	-0.424481819716872	-0.483435936633781	-0.287548764535927	-0.289847296456318	-0.384127483488594	-0.439591733180976	0.438994870905985	-0.710010502182346
ENST00000295549	-0.343250304303534	2.79971930131776	-0.539940469038279	-0.381050438921071	-0.437636097115718	-0.274266504141414	-0.285092899028805	-0.330686931177653	0.312949934899798	0.247755042641253	0.82905714660472
ENST00000305709	0.0120567375521338	-0.251827223848054	-0.521884995634044	-0.399952115648828	0.472645264490191	-0.236306686150452	-0.206371446840427	-0.34749877666149	-0.306734864095473	-0.483192880670387	-0.756880823217477
ENST00000313064	0.0254467131510678	-0.333753604401911	1.61660527436355	-0.0221309594838919	0.345026158779367	-0.239149383947064	0.452743071311616	-0.109209140673192	-0.313461794175751	-0.305078518879725	-0.0391869711070419
ENST00000313495	-0.319063387074577	0.14893635937674	-0.664884344995585	-0.399952115648828	-0.483481782318984	-0.28041751402891	-0.302857291590845	-0.36699077142536	-0.506861033983763	-0.583722471553235	-0.191007435110404
ENST00000314040	-0.295858679682329	4.96021086272771	-0.607829049038202	-0.133417235948437	-0.45628000909838	-0.271374794313826	-0.311133560591021	-0.236638056441985	1.19215969639222	-0.228364819653448	1.25616135928935
ENST00000315707	2.86583795181473	-0.169056241432817	-0.139253403251496	0.14787794187082	3.04615612682735	3.40604690185125	-0.131295893983691	3.51126645342578	-0.522837492924425	0.0720361279748179	0.254546409363801
ENST00000316124	-0.272067101912648	0.549699942601533	-0.487565151787274	2.40216836464357	0.233205476189588	-0.212511345111573	-0.281736397801447	-0.092478511834204	0.675430562275613	-0.644756880511845	1.93971862934507
ENST00000317008	1.22575624410117	-0.513653800875843	0.0168903307483285	0.171876699963365	1.04603724932743	1.89659887786591	0.10532323103103	2.61707119363329	-0.442114331961081	-0.361500207342922	0.0584595310494816
ENST00000317019	-0.32937659036002	0.709751995333037	-0.552218190953159	-0.442427793688731	-0.443443217241465	-0.287205680319095	-0.315732923319811	-0.33718426276561	0.1609213150855	-0.359896643565547	0.113236837137288
ENST00000317596	-0.284256325986206	-0.451575564064416	-0.39405224393206	-0.336238598588974	-0.468169323461093	-0.288823077341305	-0.29342601408518	-0.379985434601272	-0.552604158529658	-0.299634320870118	-0.694926896158168
ENST00000320372	-0.330481576426318	-0.498028666440314	-0.272372797566239	-0.42118995466878	-0.483481782318984	-0.290219920224123	-0.275984610478814	-0.398908912851195	-0.881046519699263	0.0567725764642477	0.286269614454652
ENST00000328376	-0.226234735407219	-0.36120316489676	0.377046469837285	-0.396766439795835	-0.418821027908298	-0.273678359769701	-0.283671747623842	-0.343437944419018	1.89014596152193	-0.0916263627357971	0.467876230985761
ENST00000330148	-0.319063387074577	3.4935597304414	-0.508162835846825	-0.306718002351241	-0.421574825399507	-0.278309996696939	-0.302857291590845	-0.306646804302215	-0.276934563839838	-0.331527422664578	1.37028868571229
ENST00000332012	-0.224324337274821	-0.275898376897383	-0.290052717123666	2.00863120760387	0.00254972117393093	-0.215819657202457	-0.123125565360976	0.287452952771543	0.954362718054368	-0.0734526399255462	-0.668729054116174
ENST00000332587	-0.297486692486674	-0.514498402737223	-0.217108604570557	-0.442427793688731	-0.441380161407318	-0.290219920224123	-0.307572930343677	-0.428715421510945	0.527404465859081	1.29969288059931	-0.656820944097085
ENST00000333139	1.57708779164276	-0.392031132837128	-0.163375515719554	0.324895330102115	1.36363781814158	0.153240936047306	-0.0520292364381369	1.33173657224583	1.76845579636969	-0.314957263631702	-0.364357762028278
ENST00000340510	-0.308504631329956	0.256200795771995	0.287722431811853	-0.19808645576419	0.106197646281474	-0.208345322478607	-0.167700625155557	-0.107747241065901	5.10985650584571	0.543622458108792	0.479244506683984
ENST00000341011	7.72482264743985	-0.267874659214273	-0.386396723208664	0.264473678090353	0.502460241767381	0.0153700929116377	-0.163682642546979	0.0479450671105025	0.215644891288567	0.810605928499908	1.13253929981119
ENST00000341866	-0.342268094466825	0.0116885569024953	-0.578940291591426	-0.387952736602556	-0.451924669004069	-0.283015151670641	-0.315776849817782	-0.360737089771952	-0.173037128749934	-0.81208183170165	-0.403575137691142
ENST00000342888	-0.353870448162948	-0.674128154538037	0.289889088620362	-0.442427793688731	-0.463462499780225	-0.290219920224123	-0.257251251049754	-0.428715421510945	1.01470328087447	2.33826768707924	0.208819266890503
ENST00000344893	0.118795936031881	-0.312638557867412	-0.591218013506306	-0.118975505414871	0.544033109109702	1.09240947361065	-0.0279006694935078	0.856700416521368	-0.724746299283989	-0.344177759130537	-0.451207577767495
ENST00000356684	0.0268635508405204	-0.271675367590483	0.319095622399052	0.665019322006637	0.971464657775803	0.416411036373283	0.112310128120158	0.615568197963339	1.12018154453324	0.0978911192495322	0.257499620648535
ENST00000357412	0.0283933426611945	-0.434261225906127	0.217811638790656	-0.141912371556418	0.336162659640069	-0.240546226829881	0.324348501652307	-0.104742225206472	0.798163401590297	0.0730457792420541	-0.097139773199938
ENST00000359760	0.329487312579714	-0.055034990146522	-0.427996533932022	7.64547225108428	2.77154658521781	3.10273594815587	0.0427615622729062	2.40485210064167	0.880971910878528	-0.475828365544665	0.582130577248906
ENST00000359838	1.88678837525544	-0.434683526836817	1.05307228284929	0.729263785041991	0.683208383870763	-0.272060962747491	0.0406789294867238	-0.0384694430093169	4.42801487290866	1.60375628870676	0.256134157366346
ENST00000359941	-0.223553302553004	-0.256050233154954	0.550610124577515	-0.229518457513718	0.41362658573852	-0.0577558573046501	-0.0244718187400784	-0.0642963360714433	0.828434586951551	0.642706861883635	0.148961167194552
ENST00000360656	-0.21488775626864	-0.500984772955144	-0.305219314783224	0.275942111161127	-0.13222742418663	-0.254245089487691	-0.101958161161961	-0.135279683669866	-0.942429756681806	-0.218961204909582	-0.521068489879479
ENST00000366209	-0.331674961377919	0.311522217692383	-0.578940291591426	-0.42118995466878	-0.441921140492717	-0.269659373229664	-0.261579303055778	-0.313712652404117	-0.322711323036134	-0.627078084793376	-0.340700316790356
ENST00000366221	0.215504316554239	-0.158921019096258	0.753409201853882	2.64300545912982	1.59931826025551	0.837522406519626	0.244195562412385	0.856375549941971	0.364108238160317	0.385839701248552	0.749447461757109
ENST00000366424	-0.331019336311916	1.34827100253629	-0.407052184783109	-0.435206928421948	-0.475535196883751	-0.269683879245152	-0.27152736289052	-0.402401228579722	-1.12910206640954	-0.253071580075227	-0.37077226395856
ENST00000366713	-0.137160580840682	0.262535309732345	0.629447543649767	1.31680860152895	0.135734493068431	-0.159725387750352	-0.0790414487790186	0.486839815876953	3.64257851673533	0.306908728651089	3.47862750333188
ENST00000367563	-0.337479821512869	0.37613426008795	-0.137664521591923	-0.425862279253169	-0.46437941348429	-0.275369274838375	-0.271139776143712	-0.376980418741842	-0.462934180559543	0.576089675329719	-0.13276883837705
ENST00000371639	0.97560458736356	-0.0220955175527033	0.96938155252598	8.69971858003467	0.506415196210916	-0.220426788114207	-0.00677719179246437	1.02319453846275	2.70427267448766	0.192244020026935	0.254673429204005
ENST00000373508	-0.310582005134596	1.85756592494841	-0.497676216893645	-0.357476437608925	-0.471332675740118	-0.271864914623586	-0.301480066683853	-0.307215320816161	-0.0841743823894531	-0.345662540405884	0.708451808331394
ENST00000374945	0.144389868851923	-0.363314669550209	-0.269743920638583	2.12830643048129	0.970315459266708	0.296160018373509	0.883729198115681	0.73593126563023	-0.722627316308701	-0.477669494326095	0.0973593571118365
ENST00000374983	-0.318510894041428	1.48974181431743	-0.482162954144727	0.218706135002358	-0.396280232683359	-0.259562894848594	-0.302857291590845	0.0996800698796049	0.567227891934331	-0.510968189061217	0.327042983160011
ENST00000375987	-0.330665740770701	-0.223110760561135	-0.464829699676661	-0.442427793688731	-0.468199887251229	-0.290219920224123	-0.293361416294045	-0.428634204866095	-0.376526763678364	-0.259584820603084	-0.447238207761132
ENST00000376678	-0.3112670964957	1.37360905837769	-0.500940646485131	-0.35960022151092	-0.352029977325167	-0.268115494253918	-0.259189184783795	-0.273754063138186	0.413349366347957	-0.623455218481529	0.497122549192641
ENST00000376800	-0.271222401453079	0.164139192881579	0.703720539045428	1.32997606172132	-0.2220330087418	-0.226406255893287	-0.117999084656527	-0.134629950511071	1.00723638848536	1.68959644350551	0.865607105623308
ENST00000377300	-0.339260076841904	-0.428771313807157	-0.723384078825306	-0.440197820591636	-0.483481782318984	-0.281005658400622	-0.302857291590845	-0.382584367236455	0.00354478585738055	-0.425999105944009	-0.625859858047456
ENST00000377722	-0.301381154489225	4.17388652978297	-0.257437309966256	-0.356414545657928	-0.444436540420869	-0.263410339280215	-0.266899577133631	-0.281144777819486	2.22198542238208	0.0255129813472693	2.22805366660726
ENST00000377879	-0.353870448162948	-0.674128154538037	-0.578940291591426	-0.442427793688731	-0.483481782318984	-0.290219920224123	-0.308283506046158	-0.366016171687166	-1.00697465080208	-0.518887022529736	-0.668729054116174
ENST00000378120	-0.353870448162948	-0.674128154538037	-0.723384078825306	-0.442427793688731	-0.483481782318984	-0.290219920224123	-0.315776849817782	-0.428715421510945	-1.24598247655438	-0.936110560902327	-0.815595744351595
ENST00000378417	-0.323728883798944	1.82167034583976	-0.498773989676623	-0.397191196576235	-0.471332675740118	-0.277623828263274	-0.315776849817782	-0.379985434601272	0.0699732204001323	0.899969964192144	1.44662760967466
ENST00000379526	0.61734354942399	-0.271253066659793	0.165551876569438	0.250775271922484	0.866484151418351	-0.205086022418699	-0.074124264917846	0.14207515849102	0.442006088489944	0.225404135176358	-0.57743354396983
ENST00000379640	-0.330358800196729	-0.00731498497855398	-0.347108013081049	-0.442427793688731	-0.471485494690796	-0.285098162987124	-0.303167360988291	-0.386726416123777	-1.12153427006923	-0.372388603362136	-0.056652199135038
ENST00000380888	-0.290370582219718	-0.35613555372848	-0.15355333818765	0.559892018857878	-0.431278828767532	-0.273237251490916	-0.182304893775287	-0.0665704021272281	0.465853055624531	-0.537991208272538	-0.453112875370549
ENST00000380970	9.34217410194695e-05	-0.674128154538037	-0.379607865208672	-0.307673705107139	0.11184889107753	-0.0564570384837844	0.614333153879218	-0.18677103650442	-1.07192316072717	-0.196946847867099	-0.0709419311579439
ENST00000380981	-0.334800844183245	1.67048661265275	-0.723384078825306	-0.370219141020896	-0.483481782318984	-0.284142428383091	-0.289937733363907	-0.39671606344026	-0.797565317403005	-0.528528202277658	0.70124343239984
ENST00000380990	-0.281027311148025	-0.130626856740029	-0.287163841378989	-0.162725453795971	0.176414897738796	-0.211384068399123	-0.259189184783795	-0.128376268857663	0.454652717040868	-0.565271589571586	-0.390873153670781
ENST00000381051	-0.323316355667527	0.0619423676546033	-0.72335519006786	-0.0714027460101792	-0.449693512324177	-0.275516310931303	-0.294583606502314	-0.216009028650224	-0.749871383133829	-0.820515389345622	-0.253850501051139
ENST00000381217	-0.353870448162948	-0.58966796840004	-0.439349815608605	-0.370219141020896	-0.463004042928192	-0.274781130466662	-0.315776849817782	-0.412715742475602	-0.903749908720204	1.08990318493457	-0.489281774868527
ENST00000381800	-0.00684343523073713	-0.58966796840004	-0.463905259438364	0.251943353068582	-0.0774876760539304	-0.266204025045851	-0.0242005080173127	-0.1823041210377	-0.420117270598569	-0.167944120288648	-0.570288677958377
ENST00000382045	-0.269707342779955	0.119797595159131	0.833459948738899	-0.181414752133528	-0.346097545659864	-0.290219920224123	-0.29646211026851	-0.427578388483052	0.598743559360436	1.27809426231392	1.08417649565367
ENST00000382641	-0.0212082540926047	-0.324040682996041	0.670585134253976	0.0547500177683324	-0.204590253711464	-0.273972431955557	-0.183689870417215	-0.223156093396976	0.185777321732129	-0.0366894555479471	-0.558380567939289
ENST00000383019	-0.296585514961494	0.699616772996477	-0.485022941131958	-0.378714276628877	-0.468199887251229	-0.278309996696939	-0.293555209667449	-0.360006139968306	1.14039596942447	-0.541138944576274	0.186432020054617
ENST00000383331	0.759950595615755	-0.570242125588301	0.0248636278036388	0.00462871768124694	0.972696378518264	2.795332489874	0.236211275428137	1.47110433480749	-0.823867614016895	-0.336258925662018	-0.182814655417272
ENST00000391437	-0.349880220701319	0.670478008778868	0.00894592245046514	-0.361086870242317	-0.44182027998527	-0.28041751402891	-0.289937733363907	-0.396228763571163	-0.873646896610957	-0.385236910664808	0.0272761602794959
ENST00000392471	0.238623080585775	-0.199884209373186	0.114678774705665	1.52016091014498	0.0150747623714631	-0.265738410751578	-0.205017477138244	0.476687735270772	1.67972758861082	0.180345972740486	-0.531865176296786
ENST00000392630	-0.283391981329902	-0.432994323114057	-0.578940291591426	0.978489825941121	-0.435802269707588	-0.281275224570991	-0.274886448029524	-0.0534133056616164	-0.386146273693162	-0.734180307455095	-0.902128010490303
ENST00000395539	0.676845821331815	-0.430882818460607	-0.228664107549267	0.369070035263614	1.00573583565475	1.60715832893676	0.0455573546732155	1.31931042558386	0.200778375811151	-0.256575663885046	0.10415491856273
ENST00000397841	0.158555790221857	-0.0917751711165505	0.739484820764537	1.08011288565159	2.60068582922327	0.699431009244565	0.773416842150795	2.2286931979632	2.60431049349472	0.858237711813049	1.25917808049419
ENST00000398554	-0.353870448162948	-0.215931644739405	-0.401274433293754	-0.26795894613983	-0.469116800955294	-0.273506817661285	-0.302534302635171	-0.290890775201421	-0.542177416905226	-0.794878165991292	-0.202661505449085
