ensembl_transcript_id	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K79me2	H3K9ac	H3K9me1	H3K9me3	H4K20me1
ENST00000538297	-0.238646091298052	-0.395661786384225	-0.646747414122572	-0.528454559606624	-0.400941294641078	-0.193196786180434	-0.251657221877058	-0.348700555084914	-0.343504344341725	-0.0126166352211743	-0.702836720223765
ENST00000244906	-0.158258133711679	-0.354962450268563	0.676360973896898	1.66295061030366	-0.189613105020066	-0.119741290040837	0.119310913240117	0.666728917226416	1.6583977356806	-0.450615767556969	1.36047585106326
ENST00000623735	2.2615863273181	-0.193208678526829	0.239834643796728	2.0761968121412	0.843883794363832	-0.0347309967556857	-0.0725692272367276	1.71267809230266	1.50814073254247	-0.39551220785389	0.616631176682878
ENST00000279067	-0.194943706792207	-0.557937344486416	-0.291814400928422	-0.430372888465099	-0.338334028480974	-0.208104537854832	-0.259231384078226	-0.4698053330776	-0.959843519562895	-1.22714743717131	-0.821305403287088
ENST00000493536	0.54374874087849	-0.62263885318311	1.82004328153565	0.107190116829795	2.31447114380337	3.3819296681363	4.78171132749214	2.65456806805811	0.311923710150052	0.0971509742372039	2.31451723480802
ENST00000624527	-0.243418065954032	5.01317562611518	-0.472658045322833	-0.499647355495127	-0.338957807836122	-0.16327811499998	-0.227358490707363	-0.243504983852661	0.306603729900774	-0.0580235067013291	1.39831475425953
ENST00000585445	-0.254050503227907	-0.680035352833402	-0.341783532411235	-0.520052458407437	-0.346131270420327	-0.187316219776	-0.237430079364052	-0.477272919924334	-0.940120665955818	0.714085594063458	-0.528061185829879
ENST00000305709	-0.254050503227907	-0.680035352833402	-0.524774369355805	-0.5483452481598	-0.40009277125356	-0.208104537854832	-0.240347155346935	-0.477272919924334	-0.353073821009632	0.73847839616532	0.0739531423898617
ENST00000359074	0.791419111504723	-0.143638974283394	2.4427291210816	1.45924252408665	2.20798375197633	0.14184074712482	0.35337913717747	1.81852301891289	2.4674888782262	2.05000354971643	1.19274959655659
ENST00000321517	-0.136192501186957	-0.47132080865052	1.65410490581467	-0.102519470243779	0.58958362843117	-0.0426749197932544	0.565560079424311	-0.268829843593759	1.79989623474979	1.64359419487742	-0.705021414403689
ENST00000320372	-0.213266135078819	0.671391320750762	-0.55135369461262	-0.423685501796359	-0.314942302662913	-0.204957918989302	-0.251298984475651	-0.356005803087154	-0.237526445107642	-0.257451145507091	-0.355004277524199
ENST00000315707	0.988210134604399	-0.101896065446818	-0.410014223835201	-0.185511653517377	5.08651907840496	3.63025463893406	-0.196425202863618	1.9839463014525	-0.245376659865722	-0.376475933240612	1.34864937323594
ENST00000316786	-0.224427886947641	0.433456740382276	-0.519041573712178	0.0139096463735197	-0.290174592973201	-0.177051020526154	-0.241503750385762	3.2828886652101e-06	0.454135865106347	-1.03824056774056	0.854267644947099
ENST00000321248	0.0908536012731005	-0.420185745325713	-0.569594408024161	7.32510946129017	-0.00154821605576041	-0.0448930281738742	-0.124263907795135	0.931828250285473	-1.20527626691676	-0.972369014316837	-0.611079564666975
ENST00000370624	-0.108567708198387	-0.336178141292103	0.115214089769086	0.452190680355577	0.200927810657633	-0.197787754689158	-0.192855111274743	0.115101523635065	0.619541836393334	-0.0764829245081434	1.21290704152335
ENST00000313064	-0.209737371112508	-0.647684598485055	0.188406255240992	-0.346008933567145	-0.331211018638729	-0.175451919135475	-0.214466038398456	-0.166394032717908	-0.749801616428312	-0.89957517921556	-0.371491436268689
ENST00000415205	-0.185239605884853	0.0619448517367452	-0.186539426381819	1.21472423204502	-0.122235761438239	-0.148060859830611	-0.0559879532287642	-0.0795427509135013	0.207146050362453	-0.383288337431222	-0.377899872529799
ENST00000359941	-0.196876383672217	-0.398792504546968	-0.132234216739463	-0.26387410755877	-0.304769195238509	-0.19835517776327	-0.136257695994228	-0.402110034923511	0.0652258455417884	0.106490560627556	0.580336124040414
