ensembl_transcript_id,K562_PROseq_1_PROseq,K562_PROseq_2_PROseq,polyadenylated_mRNA_1_RNAseq_ex,polyadenylated_mRNA_2_RNAseq_ex,gc_5utr,len_5utr,gc_cds,len_cds,gc_3utr,len_3utr,gc_intron,len_intron,exonJunDen
ENST00000000412,6.4830270788898154,6.481697126831551,6.575500289003718,6.367002151656294,-0.2006594350435141,-0.17292325344614962,-0.2900486371701593,-0.5556055475848352,-0.23662622958540203,0.06147113155124079,-0.6778111559945842,-0.5696300391900228,-0.5393821443008278
ENST00000000442,7.731531607043565,7.7034636910376095,6.82723149721227,6.7447765827633095,1.036220799190671,0.15770045631960247,1.4399766327289125,-0.2538475989989489,1.3074900734540396,-0.3855162162085398,1.1946648901073982,-0.534572617321066,-0.45324783264554597
ENST00000001008,6.842714108413996,6.837167687011334,7.007678738219938,6.973685968572962,1.0777486332993478,-0.11781930181852426,0.08813302647790948,-0.17944152948462078,0.32840668191641254,0.5268638406893653,0.7418892338577369,-0.571224313230487,-0.5513648571788474
ENST00000002125,5.6220515917855405,5.598775522604312,5.262768740388797,5.111622538383906,-0.3505122326526554,-0.728972219870369,-0.8878594287345336,-0.21664456424178483,-0.5117946535914109,-0.36382418315549164,-0.882278250465879,-0.428736070864002,0.22038234182197985
ENST00000002165,6.572318512549017,6.581884423412426,6.905484562715378,6.812066150633182,1.1082588787669472,-0.6888966186866414,-0.4593221228573887,-0.16290684737032562,-0.8097267260919653,-0.3072934303505782,-0.9100402696930288,-0.4419386527615959,-0.49497973381554256
ENST00000002501,5.192724364554748,5.1084343779926895,4.002273573529197,3.7851463524892104,1.5404873562246078,-0.30817840744123,1.729747396417385,-0.8015589440349753,1.4756021373592778,0.07001647790547189,1.536447928771692,-0.475053053143737,-0.9965307097642025
ENST00000005082,7.012188346778988,6.991010951525569,6.358228372000301,6.474709283023121,-0.17136490318007255,-0.5887076157273227,-1.2270362404779622,0.12438325436555239,-1.2988770508923428,-0.8147555369249174,-0.9028233276601941,-0.38251873071179593,-0.7528567039724584
ENST00000005180,2.7481193293961774,2.6145020674475394,3.9156072261377854,3.5051691036758164,-1.092904663841507,-0.563660364987493,-0.20180350995866883,-0.9338364009493364,0.8431840870960409,-0.7910915008670466,0.33964939790777315,-0.6466201897274383,0.07560135877406823
ENST00000005257,6.170340857828965,6.139299654930681,5.085363987747947,5.181499061389881,0.12126292251053836,0.4883241660853545,-1.1805589693233598,-0.7023508513492045,-0.68795750514128,0.3362368835565177,-0.8292000531392175,0.6746842423710053,-1.0000600202759504
ENST00000005340,6.634771348639127,6.67616706745289,5.103252965536346,4.913724552367063,0.6684028399423878,0.3079839607585807,1.0165260051950122,0.3930718387228484,0.5996926945472711,-0.5524791372835167,0.84395262115738,-0.5803913889631559,0.47621006650352266
ENST00000007264,5.94969012330867,6.092924108104418,6.438379831394521,6.204952973585449,1.2788753830265502,-0.30316895729326404,1.595971436823187,-0.4832663133347939,2.0260226162769093,-0.2547066835553099,2.7278247468562773,-0.6605534805602449,-0.5428237124506285
ENST00000007390,5.845435351310401,5.862914579020814,6.741407301752686,6.259596295890151,1.2133955354458372,-0.5987265160232546,1.816771204042677,-0.4832663133347939,1.139402047879237,-0.766770130474235,1.6173980716037366,-0.6594075960936613,0.2255411818899382
ENST00000007414,5.135410418840921,5.209954571116826,3.9061336162023754,4.068259684327526,-0.056356741049525316,0.11261540498790899,0.9467991674833195,0.612156376737259,1.6017228999797835,-0.29217474064693855,1.3768080774540328,-0.5044640877860499,1.0762992393853457
ENST00000007516,7.033035101376414,7.070880321252788,9.434128411386432,9.187124667649899,-0.08868152034657277,-0.8391801231256197,-0.12792313640075162,-0.8056926145635491,-0.5393748539556249,-0.7858328261875198,0.3437904887460462,-0.4400454523385447,1.0811483830557516
ENST00000008527,4.9742355032643015,4.946816017676842,5.098976267969316,5.206903001402714,0.15118153582498559,1.9761308600312388,-0.8216669002161234,0.08304654907981454,-1.4628258738951585,-0.4768856887653185,-1.1273207544279846,0.9642608719915646,0.1733621138841938
ENST00000011619,7.169002264177709,7.159178999059051,6.229588974180646,6.297017266469784,1.2379274220042458,0.6836927218560263,-0.10464046891871431,0.3786039918728401,-0.9454730247595791,-0.3283281290686855,-1.2181606921555024,0.760907896726109,0.09347243698232297
ENST00000011691,6.981569622703853,7.006211076798654,7.024794536336411,7.007799394989206,-0.12359228198738365,-0.6688588180947778,-0.1639788444825999,-0.9689726004422136,-0.624823838052989,-0.5761431733413874,-0.05320304486888362,-0.6270405116679877,-0.4885585390663289
ENST00000012049,6.025700487666319,5.9530122243600125,5.195856696260068,5.384134874632368,-0.7685226680886817,-0.7790667213500284,1.2763658555810482,-0.33858784483471144,0.6537896525822399,-0.27968538828306233,0.6635421413915755,-0.5304042549861023,-0.3691747565231912
ENST00000012443,6.278493133099048,6.256380778900169,7.471663159031213,7.328133506080471,0.850180710187859,-0.4534524617322423,0.4517134431693784,-0.09676811891314507,1.7373863967567806,-0.5636538209775112,0.5068926660524123,0.010204107922544045,0.933395681115067
ENST00000013807,6.648848620154467,6.622890724070931,6.909973091625363,7.1509876236942125,-0.25596225320879257,-0.0076113985632735755,0.6737386642409537,-0.4605311254276381,0.47503003869718646,-0.8213288802743259,1.0253327871792401,-0.5360838562552559,0.8367870335726693
ENST00000014930,3.8228737047714794,3.8774903808296877,2.8355676105478835,2.8529199332471853,1.1297271806274274,-0.21299885462987714,0.020481167976040354,-0.7374870508420817,-0.4313653666308237,-0.6083525557534892,-0.3740119356160791,-0.2806346553133827,-0.47600765399535616
ENST00000014935,6.10017307870198,6.124375767691023,4.106694798782444,3.807228197288252,-0.6848904974868718,3.0080775905122223,0.8970150779958105,-0.5039346659776628,0.5217952800602641,-0.27245471059871296,0.8899200887499477,-0.5896414998020991,-0.281441296945501
ENST00000017003,5.945954327788368,5.955951807916595,3.570499352794627,3.552454612950883,1.5713608189001549,-0.723962769722403,1.2760185793716945,0.6596935878158575,1.0263580255443776,-0.330957466408449,1.295835378377368,-0.4912781129097109,-0.3564913051385638
