ensembl_transcript_id,K562_PROseq_1_PROseq,K562_PROseq_2_PROseq,polyadenylated_mRNA_1_RNAseq_ex,polyadenylated_mRNA_2_RNAseq_ex,gc_exon,len_exon,gc_intron,len_intron,exonJunDen
ENST00000000412,6.4830270788898154,6.481697126831551,6.575500289003718,6.367002151656294,-0.5153518529191461,-0.2038015963592161,-0.6619094829748801,-0.5406501537103249,-0.5940456138332754
ENST00000000442,7.731531607043565,7.7034636910376095,6.82723149721227,6.7447765827633095,1.5506971666296454,-0.2816959240804445,1.200813994517797,-0.5052481726635621,-0.512181933169885
ENST00000001008,6.842714108413996,6.837167687011334,7.007678738219938,6.973685968572962,0.08619600528177326,0.3560638841371133,0.7503965663807945,-0.5422600969507272,-0.6054342110331132
ENST00000002125,5.6220515917855405,5.598775522604312,5.262768740388797,5.111622538383906,-0.8625056510418532,-0.3215282507560727,-0.8653116349219019,-0.39837141983977303,0.12804893915115648
ENST00000002165,6.572318512549017,6.581884423412426,6.905484562715378,6.812066150633182,-0.709351652207572,-0.2454042486648722,-0.8929290589763608,-0.41170376229935446,-0.5518447221932564
ENST00000002501,5.192724364554748,5.1084343779926895,4.002273573529197,3.7851463524892104,1.4761457418122843,-0.3679992985443056,1.5408168969069114,-0.4451436250218769,-1.0285282660961137
ENST00000005082,7.012188346778988,6.991010951525569,6.358228372000301,6.474709283023121,-0.9666975277013121,-0.39366902017971045,-0.885749705527087,-0.35169983611019434,-0.7969358772704086
ENST00000005180,2.7481193293961774,2.6145020674475394,3.9156072261377854,3.5051691036758164,0.19108998438026226,-1.0553282244026452,0.3502517487386293,-0.6183969960280852,-0.009553648419289257
ENST00000005257,6.170340857828965,6.139299654930681,5.085363987747947,5.181499061389881,-1.056394381198056,-0.05465166202936391,-0.8125098890682321,0.7158937751815699,-1.0318825896304096
ENST00000005340,6.634771348639127,6.67616706745289,5.103252965536346,4.913724552367063,1.1525261928906736,0.034749782287046005,0.8519283686760741,-0.5515172705830402,0.3711924525281204
ENST00000007264,5.94969012330867,6.092924108104418,6.438379831394521,6.204952973585449,1.914250926515784,-0.381719322177022,2.7259885706415363,-0.6324672291395176,-0.5973165453654635
ENST00000007390,5.845435351310401,5.862914579020814,6.741407301752686,6.259596295890151,1.8991005661859983,-0.752602541667871,1.6213454205553377,-0.6313100824354785,0.1329519984291713
ENST00000007414,5.135410418840921,5.209954571116826,3.9061336162023754,4.068259684327526,1.233028791169621,0.33349223235425735,1.3820085107532505,-0.4748437237588815,0.9415285645175084
ENST00000007516,7.033035101376414,7.070880321252788,9.434128411386432,9.187124667649899,-0.20628150887077512,-0.993809408759175,0.35437127119817635,-0.40979195470137675,0.9461372824755008
ENST00000008527,4.9742355032643015,4.946816017676842,5.098976267969316,5.206903001402714,-0.482804215229865,0.03386461947203205,-1.1090778641690058,1.0083164864617222,0.08336002423855086
ENST00000011619,7.169002264177709,7.159178999059051,6.229588974180646,6.297017266469784,-0.06648136900965249,0.20956943825230304,-1.1994446728933532,0.8029648720999935,0.007431362680655251
ENST00000011691,6.981569622703853,7.006211076798654,7.024794536336411,7.007799394989206,-0.7789344645848105,-0.9424699654883654,-0.04055456885021085,-0.5986248806068946,-0.5457418971247655
ENST00000012049,6.025700487666319,5.9530122243600125,5.195856696260068,5.384134874632368,0.8686772681351076,-0.3476405537989845,0.6724575354202564,-0.5010388418995937,-0.4322772897844018
ENST00000012443,6.278493133099048,6.256380778900169,7.471663159031213,7.328133506080471,0.9729193082867468,-0.3547218563190962,0.5166239502277454,0.044882848775568175,0.8057103170028673
ENST00000013807,6.648848620154467,6.622890724070931,6.909973091625363,7.1509876236942125,0.9032090119590976,-0.7225070059573964,1.0323638376925024,-0.5067742646935268,0.7138916291913892
ENST00000014930,3.8228737047714794,3.8774903808296877,2.8355676105478835,2.8529199332471853,0.07745520041953215,-0.775174193450727,-0.3596925646751453,-0.24881440090323592,-0.5338132983149784
ENST00000014935,6.10017307870198,6.124375767691023,4.106694798782444,3.807228197288252,0.6542931905077494,-0.11440015204280618,0.8976564201850952,-0.560858295425791,-0.34889374865730327
ENST00000017003,5.945954327788368,5.955951807916595,3.570499352794627,3.552454612950883,1.3007877125573692,0.26400695137566155,1.3014575483417192,-0.46152815154138765,-0.42022269744010793
ENST00000020673,3.9451249130559294,3.9318683567251043,0.9114068244915816,0.5534911243313578,1.6163049449577027,0.4043052575553741,1.5009069936075452,-0.4482796602922438,0.15535426090445245
ENST00000022615,6.239030099854522,6.223322390404458,8.286907667800149,8.279877300397168,-0.7507146595822154,-0.6605456089064192,-0.8398541429444456,-0.4432988983922493,1.0894980623713548
ENST00000025008,6.612973703672902,6.604813450533313,4.285269656692866,4.680243855288033,-1.4455514344529117,1.6488441754650014,-1.1525695942198053,0.7759312418549051,-0.15481827396401826
ENST00000025301,6.258720524038115,6.252745046913641,3.6339807923735647,3.8215821451084526,-1.4764710900088827,3.100068610680388,-1.2432455528628905,0.035575364416992473,-1.1290376021488313
ENST00000029410,6.50421787113316,6.496942300213221,4.3834973825117745,4.725701234929848,1.3256613880427133,-0.5366228148044649,1.4179520655737878,-0.5127109303925103,-0.37996921810341167
ENST00000033079,6.424690558619403,6.4080963300674,3.9169017980873635,3.886991827327506,-1.1908168108864021,1.130581347274328,-0.8258699372253843,0.8474563243581941,0.08690540842279777
ENST00000035307,8.307812151275847,8.340380421738482,4.972365005574977,5.118934607383571,1.2714281611841898,0.472462794311449,0.39904929809591627,-0.6158479192307815,-1.3260446212404895
ENST00000037243,6.72417764080034,6.7030852194316415,7.117792466005021,7.046783696090514,-0.7293846527760518,-0.8570517538395183,0.18621817069410534,-0.47870087943901196,-0.32147199247940406
ENST00000037869,7.111059018269852,7.13042161255144,7.2903956889677906,7.303041395724236,-0.4738958245738,-0.4870536971636832,0.4476968074783285,-0.5830620959496725,-1.1745232520480324
ENST00000040663,6.239836636816849,6.250646512305086,5.316807832397402,5.461839815040094,0.35486346110544553,0.11839766830586519,0.726808425423292,-0.5448762547163809,-0.9722450814715407
ENST00000040738,6.0513863574429525,6.046890969693516,3.5120883627243953,3.9290097810883453,-0.8034639238450292,3.3886316883749386,-1.0269303168596497,0.15675713374143935,-0.6299467645310451
ENST00000040877,5.137942009181387,5.112646962644357,4.256481025375054,4.39241515576314,-0.2694491704281063,1.0159527627300202,-0.784832313191734,0.7309702228182539,0.7541392826938028
ENST00000042381,5.793013226326267,5.791029407628529,3.162273771799502,2.9910220840330126,1.1906362161722208,0.5229170747672447,1.5306240977851484,-0.4227385815929451,0.5647375412995077
ENST00000043402,3.2155666822163784,3.1902852459510735,1.0631884163753953,1.703750157525874,2.0297972074064776,-0.42774778855774787,1.7724309899464028,-0.2366895158739562,-1.429590444158255
ENST00000046640,5.67913128681594,5.695954969108305,2.978167684415055,3.024411366570034,0.7469250304237885,-0.019687730836312506,1.021434510701865,-0.2828915328250842,0.005917256716586883
ENST00000053468,7.004752555320361,7.053915356034202,7.095783838946486,6.730242170621922,-0.9992758823504374,-0.35870508898665904,-0.6458407701466875,-0.5050972404847744,-0.4177596196774516
ENST00000053867,5.123819361100321,5.141365030283584,5.528407729342594,5.318940643689368,1.3946125867099748,-0.34542764676144966,1.2743758880206084,-0.5601036345318524,0.7814817208473778
ENST00000054650,6.595777217023263,6.681660097564823,5.325675266637886,4.971501968163479,1.135914407706292,-0.6835598420967822,1.3164546914669797,-0.5322818029086505,-0.070865950357646
ENST00000054666,6.404543976420477,6.360319772149059,6.045413488642786,5.858279751661321,-0.9067510818490884,-0.3241837392011146,-0.4055702875221451,-0.5218004016039481,-0.8585555444582673
ENST00000055077,7.124223850902114,7.137032787636688,7.380866968747812,7.280035354731749,0.268788040734732,-0.5423763731020557,0.3366437796703117,-0.29952761297590785,0.9114472383342642
ENST00000056233,5.054012846262704,5.127700132942582,3.8706302932724634,3.8927300975200447,-0.3801450550548482,0.36712841932478785,-0.1988976962230034,-0.13204320524780777,-1.305317178488725
ENST00000064778,3.9054670442355377,3.940501035874691,2.2386756224555655,1.958743977368163,0.03504555230241058,1.9409479044196079,-0.6092557071421797,2.5378967267805916,-1.1781862655206652
ENST00000074304,5.204805571294658,5.164969171126147,3.2849870341455305,2.9709991292748055,-0.2796582508005051,1.700183618735811,0.1677962328916578,1.6828994744323666,-0.05260323427114947
ENST00000075120,8.40220497861384,8.403978565474745,7.118920466682045,7.05258919887,-0.5406702623414517,0.4056330017778951,-0.21692727265128384,-0.4350647095272751,-0.6360557592918882
ENST00000078429,5.515371756757951,5.5459093551439675,4.663321972941387,4.772952415053314,1.448322602942672,0.5662900527029288,1.9835448738668144,-0.2285056377352446,-1.0332880431857339
ENST00000078527,6.992358096318636,7.0279979870489,3.8359313449981576,3.9536480515085843,0.1114938159985609,-0.24053585318229542,0.05054227400707919,-0.5204923227211212,-1.1043589353185752
ENST00000081029,6.001120216547113,5.981815030301061,6.987762092541954,7.110057279000248,-1.159093501717543,-0.47864465042105053,-0.95024868931565,0.07649475511055051,0.0012208158585604873
ENST00000083182,5.882301318217717,5.860915814223095,2.9837294833605696,2.708582592685897,-1.3117073425863952,1.5851124527839962,-0.7900388013084013,0.6292083938311595,-0.8534238972862065
ENST00000085219,4.039418367172898,3.969620608883994,1.9692427434321942,1.3443670319995045,0.5599278519931831,0.16088548342653525,0.8649137018196562,-0.405381381032358,0.06317700213067858
ENST00000155926,6.156913667646338,6.09020487267113,5.081655807187416,4.914673685273915,0.06892475486864454,0.6552489156118316,0.13717993693215552,-0.2954692143907271,-1.4550407016642473
ENST00000156109,6.3779486900315625,6.36570874420608,5.9050493687974726,5.609909813876987,0.7935471768216894,-0.5543260711047441,0.4710240153172304,-0.5098599892376312,0.9531882745596969
ENST00000156626,7.7091369072442015,7.720005122816511,5.990014918663615,5.955348699177234,0.2515567912823031,-0.18654092146644388,0.26263568354685063,-0.3784651424818823,-0.26357134756928435
ENST00000157812,6.746730452409521,6.801525444294296,6.994284795598296,7.158965967561807,0.5732798488234063,-0.5839790254077117,0.4335999693947945,-0.5069251968723145,1.062887608420772
ENST00000158762,4.222790643228362,4.289622923387838,2.397445496324794,1.6848795217095938,1.2449978912889186,-0.17680413050129035,0.9283486252147145,-0.44668648729392907,1.9603110613421502
ENST00000160827,7.470282129118947,7.495312771662331,7.877345145379557,7.969112922528701,0.9061815775749816,-0.3529515306890683,0.3677682284514846,-0.44475790945386384,1.005459866505321
ENST00000161863,5.451469478819465,5.436287527937059,4.3735576552414805,4.411241933279568,-1.1587786291689326,1.502349729580191,-1.5030236061094804,0.6072896874227659,0.3347760714730633
ENST00000162044,6.316109766133557,6.25410378558317,6.850037708493121,6.811815228766455,1.5111061614236434,-0.4826278830886134,0.5366288661015723,-0.3691911986074817,0.9586271808468649
ENST00000162391,4.900419951189553,4.8351937127390165,2.7497686853443946,2.579253676578441,0.12077069152484608,1.1566936503172398,0.04670684958261893,-0.36551851559031395,-0.8698993671792098
ENST00000162749,7.211843752928954,7.229052276201992,4.616238416315746,4.877296931585686,0.8343727217308377,-0.3042675758633005,0.9496075976892001,-0.46853811273397256,0.0968241932227466
ENST00000163416,6.055391367342466,6.001632241203303,4.544648203073157,4.472749113974236,-0.85689062645691,-0.01393417253872177,-0.8435850125879846,0.061887874252317294,0.14844968492793315
ENST00000164024,3.937211862859691,3.829151844874793,0.6658321149655915,0.6548131523462641,1.2720153257457902,3.993197891029473,1.6196938783511658,-0.41225718028824276,-0.4211721785184803
ENST00000164133,5.186216446482231,5.164106831152911,3.044064655255188,3.251530007877054,1.206229484733457,-0.08032138366476874,1.1121853690733945,-0.5369103897248071,0.40566198805588866
ENST00000164227,6.372883444061065,6.388904791047698,0.5550570260023253,0.747496055259718,1.8446370625572872,-0.4574007428607155,1.350178044065381,-0.49662826823057493,0.18905114656696886
ENST00000164305,5.336920223980297,5.327359939239455,4.5396281927433,4.1113943579133805,-1.1618554536241656,-0.4427955564129852,-0.784741599823492,-0.07641631224349138,0.8356245691372538
ENST00000166345,6.611347829856574,6.646526514693137,6.842847136758925,6.72386141459266,-0.5919802217335516,-0.21221064310184873,0.6276109176005727,-0.27281261733048245,0.480203961413279
ENST00000169298,7.672654509299582,7.682268105746587,6.629163292046383,6.593270188463869,-0.02351036360122133,0.7495187554108184,-0.22671688789396802,1.7499804427824617,-0.9950924215630971
ENST00000170168,6.968039890430267,6.992814384238776,5.290667921728457,5.458751884095298,1.9472751384256917,0.7517316624483533,1.7850585860787307,-0.1751930381390065,-0.2461399069898445
ENST00000170447,6.6246998832527515,6.615074950748968,6.340921629606102,6.143162936982435,-0.4518671336011023,-0.05996263891944767,-0.13172913848274867,-0.2552709441069326,-0.562282371643037
ENST00000170564,5.583090252534446,5.571519587784576,3.473733104874227,3.61031646803781,-0.07503872293156376,0.25736823026305683,-0.0694414503923396,0.11902408904451084,0.6982135151474743
ENST00000171111,7.515873482756072,7.520783447194923,6.461365414717706,6.390880134798428,1.1425625234884726,-0.15290473449591344,0.8661201441239345,-0.40930561768083856,-0.8098499107725685
ENST00000173527,5.069008602365581,5.030584470144559,6.666359048419933,6.453523427969624,-0.8491524221735841,-0.42863295137276186,-0.9548950478654799,-0.3645123010650625,-0.762161814233165
ENST00000174618,6.733402824113352,6.731515542935707,3.2288690581137502,3.378802806221107,1.261915933719748,0.8915873872205589,2.022079923562473,-0.4529753280767505,-1.2132837252841895
ENST00000175091,6.632028179192946,6.632983559844537,6.712021955005554,6.5875157416653485,-1.0172609586387227,-0.6840024235042892,-0.6021941336693684,-0.359883714248906,0.24670297367911517
ENST00000175756,6.454855655213817,6.453270577406206,5.978010324149866,5.968972068879287,0.8897576791908776,0.31224832479392234,-0.1009550933621451,-0.3914117693734507,0.020420279512964445
ENST00000176183,6.260915208006146,6.127018299799434,1.0983814400819685,0.23713507128855402,2.6272379422926813,-0.6795766094292194,2.156273658655101,-0.621080234762089,-0.7094328100079965
ENST00000176763,3.8853516759754156,3.9008724664464904,2.1236350528726917,1.792312693526322,0.5282647180230932,1.3195636082798083,0.35533582885592746,1.6968187753650112,-0.3323093821844046
ENST00000182527,5.674216465616742,5.664450917126331,4.125710519693433,3.973684047385935,-8.75433207201644e-4,1.8307451339503698,0.044629856393816975,0.5623454386282022,-1.0388756901890095
ENST00000184266,6.994216710429882,7.017723774100294,8.387277135779271,8.064278595885495,-0.736353765598895,-1.0000055484642727,-0.9237226735797112,-0.5626862518133311,-0.3248777517888994
ENST00000185150,6.0731162986219545,6.051559634658763,5.280455090279335,5.260895258333894,-0.9969773465780598,-0.205571921989244,-1.0430376084825077,-0.1637892735194903,0.6437040442338211
ENST00000186436,5.50346559582239,5.511739559444794,3.7652746532609322,4.055672380496296,-0.5584871243687659,1.677611966952955,-0.8749637419471605,3.2507158667107903,0.926365182501851
ENST00000189444,6.013726109112678,5.977187579203651,4.236957728025644,4.696362664470337,1.2477788492346131,0.044929154659706545,1.7587036740167383,-0.5914136765092594,1.50289150390074
ENST00000192788,6.851411062104787,6.829423566788908,4.897963897899328,4.739572823903346,-0.3715153111451976,2.9460502808679587,-0.4697860338258798,0.6169996575914422,-0.7488647758377943
ENST00000194118,6.4390142239678925,6.457532924781113,6.4947532822532015,6.7873400661904855,0.7281547265056089,-0.3131192040134401,0.09266029431186662,-0.41943484390170294,0.7008522333884861
ENST00000194214,6.373940492827241,6.379519286318198,8.047302472368088,7.955913124126159,0.20487400042490247,-0.88316405688243,-0.8423511707951812,-0.26194550045776704,0.7083514577441768
ENST00000194530,4.608998552820417,4.555382335247881,4.279593031804394,3.9746957139436616,-0.7659788773346079,-0.30471015727080747,-0.9708427124968846,-0.20440679985547291,0.4863606275771694
ENST00000196061,6.464685753434567,6.432936565151033,6.4210710161295115,6.138968554233197,0.9792612807493545,0.02899622398945527,0.9000895883833075,-0.020604946576212212,0.9605409555973161
ENST00000196371,5.328069198179345,5.325619480257971,6.049645210866473,5.944005772479967,-0.9757932709879689,0.16973711157667484,-1.1018358249253266,1.643372013832073,0.44611667590946613
ENST00000196551,8.043436362190977,8.06312144191911,12.138036066762341,11.961486423798195,0.8908741853864045,-0.9601732217886446,0.326848591681315,-0.5413209633938258,1.262548041216723
ENST00000197268,2.59848583362548,2.5827270724922284,1.2274523441652783,1.1568569675888773,-0.41015975877093447,0.7968749660140652,-0.5177181158232795,-0.07908278073540766,-0.5516112437690207
ENST00000199814,6.801983671416502,6.819443503167132,5.7915403769153375,5.819490671668269,-0.48044308127731866,-0.27063138889277005,-0.4594165703539588,-0.5215823884568103,0.22688429196587634
ENST00000200453,10.216579354987742,10.167004265491562,6.867253588135949,6.399889440264421,1.0040978727682988,-0.24805973710991408,0.8635562681728366,-0.6336746865698193,-1.2841865271241601
ENST00000200457,7.033497345552883,7.073538218032561,7.573101530633877,7.464172083112914,1.447681956281953,-0.5388357218419998,0.9559754335277441,-0.5819049492456334,0.3891158491432681
ENST00000202017,6.791365947141281,6.785886057852819,5.627463222576584,5.60011327231506,0.058612113940908275,-0.42199423026015714,0.36817325465425577,-0.5587955556490256,-0.7689804123261776
ENST00000202677,2.609096922193173,2.5883773984482445,0.9091801966829917,0.7449257128923457,-0.2347402297999714,2.936313489902805,-0.7375846481536833,4.603370053006284,0.11294525639039521
ENST00000202773,8.423102591984533,8.343750598397214,11.263702812765207,11.426813274031408,-0.4902033977276003,-0.8690014518422067,-0.537598821245813,-0.5966459920405668,1.084673599785752
ENST00000202816,5.385969519949092,5.37930529843066,4.6186134534758825,4.99872121732954,-1.6911784974642783,0.13521576179113043,-1.0065215913463736,0.47418427597408963,0.09410562081604416
ENST00000202967,4.580619271977101,4.539205564698636,1.9248994528773964,1.735165616761572,0.11943737922840657,-0.7495044718153222,0.32242813673022974,-0.4924021672245189,-0.5870926740473432
ENST00000203001,5.364202852074822,5.3143974150054625,4.466836484139283,4.714888757836681,-0.9557603857323531,0.00819489783662722,-0.4139102218624116,-0.4812499562363156,-0.17719453990933023
ENST00000203407,6.83198987599581,6.764098608101194,8.286971904613205,8.325691495634759,0.9225626665702618,-0.5822086997776839,0.7901762705495923,-0.5035040674864597,1.5976479686808225
ENST00000203556,5.8654988257483325,5.884308916927521,3.4713553622002142,3.8387906171220934,1.482226470816764,0.27330116093330814,0.999794950506827,-0.4766045991780715,0.7966550067293344
ENST00000204517,5.821303861710603,5.88593522091018,5.046385650260402,4.906796330197142,0.7684959048826444,-0.3308224603137193,1.3217362095364464,-0.42594169783166214,-0.4537014243111632
ENST00000204549,6.090247604414658,6.057712950463271,4.726189703096839,4.979239270455044,0.4533167197666376,-0.038718731359112635,-0.25802279836807857,-0.4270820742936138,-1.0397875289180327
ENST00000204566,5.90999320108905,5.922926113745597,6.625400360143038,6.551351739553331,-0.3020893068312951,-0.49192209264625997,-0.3101635960551304,-0.23444230343422803,0.2688640384936754
ENST00000204679,5.120965432999971,5.202176873817633,4.935737761469695,5.123476210488467,0.8556859320717979,-0.4140277649250315,1.312858952747215,-0.48408412714910715,0.5350773360761785
ENST00000204961,1.0249416642470663,1.1042564943858098,1.2649649611445628,1.4467209086348256,1.1580279971915686,0.17372034424423766,1.161539800332311,-0.49030588696357846,-1.1287210874793678
ENST00000205194,7.747978224597286,7.7402774082572225,6.320918790349261,6.389833741161373,1.9278301383669254,-0.6906411446168939,2.2871735261268,-0.638018179270488,-1.0119087110915246
ENST00000205214,5.0325525510817215,4.969355083615717,3.7962938184586417,3.826682926999587,-1.2201269847818432,0.29675797553117805,-0.9001555491726445,0.10980045589637276,0.03676386092593317
ENST00000205636,5.982652679242531,5.98800003751407,5.1826977380726795,5.204840829005521,-1.346689083652217,0.1754906698742656,-0.9499523528684439,-0.3494861641546412,-1.2599556951742343
ENST00000206020,7.448776178948445,7.415679038248751,6.179789701332673,6.125542900889835,0.4909634187474675,-0.8433317302068019,0.6702558365904236,-0.528038931660507,0.9267499775408464
