V1,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me2,H3K4me3,H3K79me2,H3K9ac,H3K9me1,H3K9me3,H4K20me1,K562_AB_1_PROseq,K562_AB_2_PROseq,total_RNA_1_RNAseq_ex,total_RNA_2_RNAseq_ex,total_RNA_3_RNAseq_ex,total_RNA_4_RNAseq_ex
ENST00000637970,-0.613355683129325,0.850835133351629,-0.132161046763859,-0.363910796187367,-0.754664072334836,-0.579246377156904,-0.388109790100963,-0.597280424758299,0.0381786404990848,-0.0326282838996206,-0.192600290452356,5.846074324476487,5.892766887746554,0.7588053246889377,1.267056809291129,1.79261392387186,0.7207455123918382
ENST00000380970,0.426074276735922,-0.277424997430544,-0.030528735585186,-0.300697289615344,1.29433691209418,0.845316491270499,0.432356025106526,1.23279658121216,-0.113251842448581,-0.108658784407746,0.419796589190613,4.80530952864034,4.937581125730714,2.610833985262938,2.722568058557083,2.1164982157245484,2.289467372105783
ENST00000504827,-0.4684427713037,-0.441096031506076,-0.377830874819893,-0.590646667065459,-0.546736625838807,-0.447841437794029,-0.29819642668772,-0.594812017682536,-0.543759739838382,-0.055274467941265,-0.431885487729294,7.562621338360444,7.390278335062038,1.5847759249138884,1.6779899102372358,2.6185845240968106,2.546716112616789
ENST00000511243,0.213206755618401,-0.199354310474419,-0.0326314730578482,-0.422657719660288,0.176852313775947,-0.460191016360118,0.221315093476062,-0.418074071057928,-0.0296645804233375,0.0877552987506222,-0.200683201378471,7.9222849849457395,7.7893941171568475,2.9168282370749585,2.5991091214521984,2.3757280002006476,1.9152943008029728
ENST00000523971,0.0194070504346468,-0.290106530337123,-0.30489392101815,-0.438934251292605,-0.1455889482797,0.490737832019789,0.284193936773467,0.43278584795747,-0.53026203250993,-0.145995400569312,0.00865431719664835,4.95377812383804,4.899020421729733,3.302232586571235,3.22552157045227,3.160402533117451,2.7406108182171227
ENST00000558797,0.87910666486257,-0.397503262139711,1.00963941914153,-0.52236093900801694,1.25868813324179,0.759106715918931,2.61243638479552,0.069806587466567,-0.282731814320134,0.146474759362957,-0.135441555596131,9.516480495759701,9.51318504962772,3.77248740985117,3.9795693597327957,3.408264935060938,3.5800994511627766
ENST00000560097,-0.312606938287817,-0.448229393766026,-0.334724756630318,-0.523269396587495,-0.467213934927169,-0.315238826584853,-0.281341707953444,-0.316169998946858,-0.417649773557957,-0.197764145216979,-0.52794940292448,1.999790963289249,2.0315833624702755,1.3914023970489784,1.5370838022664612,0.9657793775946034,1.505345678196929
ENST00000644557,1.61784762239054,-0.441096031506076,0.0106288458797221,-0.29774480248204,0.94398188269596,-0.386206532873608,0.637199669070072,-0.293954335264994,-0.308702585501009,0.130901398458334,0.0352446960722615,4.547023088439374,4.539199371986218,3.5948033852014833,3.819261903803083,4.00568163346423,3.719015001803261
ENST00000651403,0.24572908135922,-0.401466241173017,0.0767108755205862,-0.256031458624335,1.27493878645527,1.80961180940675,0.472070678517817,0.680613918364044,0.500095801365603,-0.057481789903018,0.401796948105582,5.341556028635606,5.390037665912809,1.022910055140647,0.8780275363801024,1.1896290667730256,0.992229773209145
ENST00000414287,-0.0110031288545012,-0.302391765340371,-0.249563888987499,-0.384956730111944,0.600415484367074,1.39815503624781,0.198752615009061,0.293156287705161,-0.078906581319397,-0.034427016476964,0.12717546484275,4.139553249047252,4.26604844310539,3.9790620016813945,3.942992970059775,3.7460840601694154,3.870612861492897
