V1,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me2,H3K4me3,H3K79me2,H3K9ac,H3K9me1,H3K9me3,H4K20me1,K562_AB_1_PROseq,K562_AB_2_PROseq,total_RNA_1_RNAseq_ex,total_RNA_2_RNAseq_ex,total_RNA_3_RNAseq_ex,total_RNA_4_RNAseq_ex
ENST00000380970,1.00116836410034,-0.443508942459551,0.210012083264861,-0.124174220824917,2.13765554482586,1.59001666211336,1.07118476499945,2.17567572381427,0.0215213229690808,-0.132575324788633,0.837378969909115,4.80530952864034,4.937581125730714,2.610833985262938,2.722568058557083,2.1164982157245484,2.289467372105783
ENST00000414287,0.410311218614779,-0.46684217375183,-0.15293166331154,-0.228227803077293,1.23809268675057,2.35187366567466,0.686483786571652,0.881837645087952,0.0688228379868015,-0.00219093615098366,0.372966644701951,4.139553249047252,4.26604844310539,3.9790620016813945,3.942992970059775,3.7460840601694154,3.870612861492897
ENST00000423222,5.31669409965015,0.430190940373563,0.353099025915141,-0.117442991784332,3.51474229697233,4.69754743819195,1.13052714565249,4.6010556424074,0.477629505931118,0.277666128819338,0.16908103702447,4.167622158451203,4.169045953335378,3.713823917823003,3.756165573347801,3.7263220107605126,3.6496748766572424
ENST00000427015,0.628818105363818,-0.499064255060215,0.261602359178217,-0.415486855414676,1.75466050475275,0.356555396787786,1.23401241983847,0.337734547620078,1.38433686006598,0.475247229455108,-0.283577698193601,7.670207126395019,7.393376977095465,2.6787016301222195,3.2800625191158916,3.3234679385592423,3.0556793171039636
ENST00000431071,1.30752758119284,-0.173880491970993,0.466685900843691,-0.410157965757546,1.16449631105388,1.13505743983092,1.64597730333988,0.639158033473962,-0.137561569190345,-0.0581029560286244,-0.292980570184876,9.83522922833404,9.779641578641007,4.7551310038794,5.0514633983746515,4.7910880696408995,5.486773572160507
ENST00000431985,1.20416892924128,-0.324620573494129,-0.222616862654209,0.319525960100306,1.61148789819871,2.23409716554309,0.405668363482348,2.45262731606002,0.421860938311258,0.0681734087230611,0.0395676692398846,6.046859422080413,6.131702552494025,2.1805799852824714,1.3383342228005293,1.8374191260200694,1.9295264496511737
ENST00000434418,-0.0219476867339397,-0.597211973988055,-0.289979222018789,-0.506264958170342,-0.373581068911557,0.174581050273023,0.784051617705719,-0.00968703455279793,-0.509650537869615,-0.142647407448798,-0.51965694854597,3.5098411701602066,3.4548631387913065,1.8218151222147378,2.3300666068169287,2.981154603481519,2.3687178106387945
ENST00000435996,0.0366872743902662,-0.150176891928043,0.170639945636253,-0.0666783061032545,0.577379571977466,-0.0898399604665776,0.666914796800643,0.13776745401658,0.430952164662914,0.938167077713214,0.391167918342204,0.4527920977278583,0.4519530242053794,4.433428751025892,4.88027969096394,4.865786726699089,4.617761360065241
ENST00000444130,0.947451477852486,-0.529064123864574,0.0980279679211917,-0.430351652879301,0.470549998942258,1.50439358249629,1.04811121576724,1.04549343359234,-0.500830691409053,-0.20976987805139,-0.457441278870367,7.801492759509533,7.541732257317591,3.645658167060911,3.864403034468117,3.220035147606536,3.2636439535464503
ENST00000446720,0.587318168030507,-0.670544986620932,-0.246472429229183,-0.493269946550324,0.586672113669313,0.722948684016237,1.77839758643201,0.410980284738866,-0.111400547688863,-0.077826420107621,-0.0981172420609284,8.031881476914103,7.909393710927669,3.8568620693139386,3.458222958307611,3.8748457013351785,4.397338488578562
ENST00000467721,2.22853174486631,-0.392768423617611,0.503874568892896,-0.402865800963579,1.58402383974744,1.06352581085096,1.09779366455076,0.509434338190107,0.238679511822667,-0.172484199407699,0.890818625726195,4.367826270816416,4.2969695464364195,4.66346322182622,4.643708090519331,4.76013866831083,4.821272388345802
ENST00000470465,-0.189838615048031,-0.670544986620932,-0.294415846376939,-0.44615134326623,-0.339945857089104,-0.318619722025696,-0.14062303713123,-0.320627367920956,-0.944536813348086,-0.190524858521361,-0.356763385192358,0.6494094476478341,0.6422783038393458,2.0873883673150653,2.217128228663526,1.7686805517772017,2.348888836876873
ENST00000499346,0.65086279131318,-0.480916186277331,0.0116415491360631,0.584755082157798,1.7733149009785,1.52488457590893,0.690970854316313,1.18320448303997,0.728520215247715,-0.113388048566238,-0.249234827634991,5.262089906737893,5.313749781010972,3.824426335671276,3.27682458553995,3.304475933668748,3.541479464250642
ENST00000503650,0.435135466553788,-0.484990242534713,0.0816751744754454,-0.375753906216779,1.35643974370767,2.41681890391485,0.191184845786204,1.2034277840078,0.149694045532876,-0.0640257695830868,-0.0433119310260682,4.271895831884805,4.132623089631577,1.8087589693892916,1.4425413360753416,0.5086668320187755,1.896230039176051
ENST00000504827,-0.208072339794882,-0.596471236486713,-0.36547152130668,-0.482238210067143,-0.249014339593825,-0.192061367574426,-0.131898027673894,-0.340850668888789,-0.571389463093548,-0.0388084422349092,-0.514306266627126,7.562621338360444,7.390278335062038,1.5847759249138884,1.6779899102372358,2.6185845240968106,2.546716112616789
ENST00000505196,0.268982605755015,-0.602767505248122,-0.0376491151989847,-0.223833806342466,0.2776038405067,0.994158504123548,1.89878704159741,0.779701478015117,-0.820380513172485,-0.132385596777836,-0.406934423602947,6.349014009992063,6.280937122694482,4.00356555905384,3.8419656453483615,3.9722214787115115,4.251260229090618
ENST00000511243,0.713406301167379,-0.370546298577345,0.206527823297727,-0.274785470608005,0.689007904111124,-0.209080102984765,0.723639954533368,-0.0974912824523508,0.136640672771244,0.212416191192879,-0.147370381062845,7.9222849849457395,7.7893941171568475,2.9168282370749585,2.5991091214521984,2.3757280002006476,1.9152943008029728
ENST00000513211,0.38798050025728,-0.326842785998156,-0.165126573196507,-0.504301683033505,0.510111458760629,1.24437906958023,0.667555806478452,0.43046716298238,-0.656874128788224,0.172870274507513,0.579829828510001,8.306484995260133,8.028727496807848,4.212821599841151,4.420840060655299,4.465270485499414,4.874528763756008
ENST00000519655,1.13389076656238,-0.19980630451797,-0.319014721744901,0.176487342987876,1.21609741153764,2.5175455273087,0.934963210542848,1.90251954099385,-0.337595686915886,-0.13453859724819,0.191468827479887,2.683217350954328,2.6860139253366597,1.3093044158418723,2.1801259798287718,2.1637893155802326,2.0488521822083245
ENST00000520024,1.52035420082502,-0.578693536454501,1.95887830276804,0.289609386586595,1.00667790097308,2.45700678689205,2.57578843310599,2.10849131219564,0.213006974125155,-0.346671011407737,-0.161564240211579,6.615246136553877,6.43056187271493,4.6053233023179745,4.294147032561987,4.5947377821424435,4.3233379071347855
ENST00000523971,0.451420805838163,-0.455360742481026,-0.244614157246712,-0.29488566843753,0.271012189227029,1.10137809427506,0.827189609604018,1.07410062403704,-0.552799940553594,-0.198155224173001,0.184864429295539,4.95377812383804,4.899020421729733,3.302232586571235,3.22552157045227,3.160402533117451,2.7406108182171227
ENST00000534441,0.8822276760797,0.0875998460028002,0.054195977534653,0.101695909203599,2.91994569499594,2.25183215148305,0.0772810649591596,1.3272600974971,1.59210530468771,0.0741952108048961,0.575128392514364,1.6880738576478591,1.5682671952638885,1.8830527517366056,2.5168351184226556,2.3199262085322956,2.385561320802209
ENST00000549905,0.189992232433023,-0.414990548657876,-0.265008692254333,0.472848399358073,0.643531748437176,2.09254426196084,1.6314132275598,1.60806374707006,-0.142609235164697,-0.254793159918041,0.153857339514787,5.863530637651568,5.777547275921311,6.415430934695322,6.3274926631531025,6.000948472846147,6.296881204537855
ENST00000550905,0.581715297918205,-0.242769079595817,1.17561666215644,-0.143526504316599,1.29990818972554,0.233173457728748,0.347358876152942,0.0564777148321554,0.228502765906634,-0.0902247331610429,0.0163515305376174,8.502452877671104,8.394730988384204,3.9584276809581938,4.316119488985003,4.715668718653629,4.032842597919506
ENST00000551588,0.281110379859961,-0.670544986620932,-0.0681480041112928,-0.448582064864219,0.247794697565824,0.73675986270697,0.752393017461104,0.333032771764812,-0.361748497223271,-0.120927674734454,0.0401497517917254,4.152015395761181,4.0346767229445755,2.862004212330437,3.0390497884572545,2.905866476177282,2.5385421811710893
