ensembl_transcript_id,K562_PROseq_1_PROseq,K562_PROseq_2_PROseq,polyadenylated_mRNA_1_RNAseq_ex,polyadenylated_mRNA_2_RNAseq_ex,gc_5utr,len_5utr,gc_cds,len_cds,gc_3utr,len_3utr,gc_intron,len_intron,exonJunDen
ENST00000000412,6.4830270788898154,6.481697126831551,6.575500289003718,6.367002151656294,-0.21780105965943575,-0.20743156990390807,-0.1177398675581331,-0.7190672762707983,-0.13005325342089527,-0.08969216490779304,-0.5418550430395732,-0.6965241386967345,-0.5868679596277634
ENST00000000442,7.731531607043565,7.7034636910376095,6.82723149721227,6.7447765827633095,1.0390366252217833,0.122886894431109,1.7681595924445805,-0.4563492262378103,1.514378626894398,-0.501396135149494,1.5135186941922134,-0.6635311625582482,-0.4950433972004261
ENST00000001008,6.842714108413996,6.837167687011334,7.007678738219938,6.973685968572962,1.081234523963044,-0.15237849251473856,0.29451572643005697,-0.39156943307899145,0.4716877755883813,0.338964321755625,1.0165173068309379,-0.6980245298427764,-0.5996422808659724
ENST00000002165,6.572318512549017,6.581884423412426,6.905484562715378,6.812066150633182,1.1122370618137662,-0.7229285672752226,-0.3022647879767503,-0.37717392348814277,-0.7403859888663051,-0.4293479403571963,-0.7967675810717959,-0.5763521853434322,-0.5395322134520951
ENST00000005082,7.012188346778988,6.991010951525569,6.358228372000301,6.474709283023121,-0.18803385133330128,-0.622832062931278,-1.1391494653558065,-0.12705194434714748,-1.2613146176133685,-0.8967530359845393,-0.7888457103764179,-0.5204313570044916,-0.8144451893578392
ENST00000005257,6.170340857828965,6.139299654930681,5.085363987747947,5.181499061389881,0.10931561613597802,0.45320535876612605,-1.0884846212648425,-0.84682742388958,-0.6107058678946474,0.1633846873878408,-0.7080311412317616,0.4745155217146153,-1.077979382804463
ENST00000007264,5.94969012330867,6.092924108104418,6.438379831394521,6.204952973585449,1.2856065169000421,-0.337557025551036,1.9382094303997128,-0.6560869218108354,2.279591595720723,-0.38091217915229036,3.196432882119863,-0.7820933212444428,-0.5905368864856695
ENST00000008527,4.9742355032643015,4.946816017676842,5.098976267969316,5.206903001402714,0.13971697566313393,1.9396384482737028,-0.6972566021688674,-0.1630407183242691,-1.4359145948011702,-0.5855532702430182,-1.0352713541197407,0.747039692688933,0.17296198935196475
ENST00000011619,7.169002264177709,7.159178999059051,6.229588974180646,6.297017266469784,1.2439978476793363,0.648393542236818,0.08437346018874499,0.09427901561215052,-0.8849512270704663,-0.44872224483915873,-1.1349842570888302,0.5556616761963873,0.08779459806503599
ENST00000025008,6.612973703672902,6.604813450533313,4.285269656692866,4.680243855288033,-0.4116376817358471,1.6343441100246718,-1.692249498347948,1.6507934901226609,-1.3357830735262377,-0.17021661791094925,-1.0832611716172438,0.5304676082024319,-0.09419699781924559
ENST00000033079,6.424690558619403,6.4080963300674,3.9169017980873635,3.886991827327506,-0.8700048494381646,1.2589822187348798,-1.3624385225908684,0.4289746135993816,-0.6291828258908722,0.3995090232617575,-0.7227729386279725,0.5971256106802356,0.176938763285376
ENST00000035307,8.307812151275847,8.340380421738482,4.972365005574977,5.118934607383571,-0.4592258469398374,6.5691017741811395,1.4582059488589771,0.171654879662962,0.17698004728016617,-0.8834332016531901,0.6288323087050104,-0.7666049084764466,-1.4079340051283489
ENST00000037869,7.111059018269852,7.13042161255144,7.2903956889677906,7.303041395724236,1.454147961844675,-0.6078175872796863,0.559752256572982,-0.9691892554117935,-0.1659692365820829,-0.1762710880615625,0.6825111367084762,-0.7360500679502786,-1.2379760541574183
ENST00000040738,6.0513863574429525,6.046890969693516,3.5120883627243953,3.9290097810883453,0.2815712378786539,-0.31253289946504986,-0.8130794251034497,4.272575674355971,-0.96000945064895,-0.20109441567907682,-0.9446277812234949,-0.04657344912066186,-0.6271374347691964
ENST00000053468,7.004752555320361,7.053915356034202,7.095783838946486,6.730242170621922,0.7828350971498425,-0.9431408768319006,-1.1443379443218278,-0.8558246173838604,-0.15217520184127606,-0.07455598953125991,-0.5241244401147404,-0.6633905008883068,-0.3891321121279857
ENST00000054666,6.404543976420477,6.360319772149059,6.045413488642786,5.858279751661321,0.15397680097326022,-0.5627741603249112,-0.43986538576436873,-1.0375679259683246,-0.2483292985358635,0.1101053500624442,-0.25900422995706696,-0.6789570590284926,-0.8835625186861995
ENST00000055077,7.124223850902114,7.137032787636688,7.380866968747812,7.280035354731749,-0.3700717791738908,-0.9231215759631117,0.17764245761076886,-0.58051049645888,1.0219357871846577,-0.6061384687551032,0.5599725637239811,-0.4718093064280678,1.1018079130854717
ENST00000074304,5.204805571294658,5.164969171126147,3.2849870341455305,2.9709991292748055,0.1081058819985487,0.9636975309202434,0.5200663966318322,0.5405398129284587,-0.32021696240729913,1.1018275607328945,0.37366213308937,1.3757192119549726,0.020455204686571683
ENST00000075120,8.40220497861384,8.403978565474745,7.118920466682045,7.05258919887,-2.2765125615915673,-0.23746052120709144,-0.08341844673807697,-0.3249902012213164,-0.006488837564820755,0.3498623680267289,-0.05085100530361438,-0.5981234860354794,-0.6339897503044808
ENST00000078429,5.515371756757951,5.5459093551439675,4.663321972941387,4.772952415053314,1.9754973830019802,0.44820053354892886,1.1796157296514633,-0.5715133029645996,1.832368639569555,0.7355321166207929,2.377202709653192,-0.40562017618340207,-1.0795558469541786
ENST00000081029,6.001120216547113,5.981815030301061,6.987762092541954,7.110057279000248,0.7828350971498425,-0.9431408768319006,-0.9272918419485509,-0.6362930961234184,-0.6716407649071946,-0.4602257381253239,-0.8600154352223176,-0.12137419938063115,0.0808283739745478
ENST00000155926,6.156913667646338,6.09020487267113,5.081655807187416,4.914673685273915,-0.4927560204176425,6.0986482037646,0.4598790635970638,-0.6003043221462968,-0.1295299144218205,0.20273874336682693,0.33987937821091596,-0.46802707041408687,-1.5526258702358786
ENST00000157812,6.746730452409521,6.801525444294296,6.994284795598296,7.158965967561807,-0.637918831249102,-0.01224338643321616,0.5466731193052159,-0.46534641973209073,0.785802736949945,-0.8894876718038033,0.6669563476455791,-0.6650940700020419,1.2716750092670677
