V1,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me2,H3K4me3,H3K79me2,H3K9ac,H3K9me1,H3K9me3,H4K20me1,K562_AB_1_PROseq,K562_AB_2_PROseq,total_RNA_1_RNAseq_ex,total_RNA_2_RNAseq_ex,total_RNA_3_RNAseq_ex,total_RNA_4_RNAseq_ex
ENST00000005257,-0.262037803718279,-0.57615278914319,-0.556184999739927,-0.413052838903029,0.0368222614272021,0.646557726993656,-0.0815163109367171,0.237665665828855,-1.14351547551401,-1.20450929684731,0.00670584933384595,4.665627980106093,4.700605205925147,4.796619698988514,4.8135941284109824,4.86233754612618,4.877931975896498
ENST00000005386,-0.0875064963214847,-0.364000303595732,-0.543547917453932,-0.0926686287302369,0.44843336291306,1.05879925455131,0.771018740650893,0.958673751736289,0.577168020949307,-0.0665593468003806,0.669312334064481,5.625488925602795,5.842081559311555,5.931346349631471,6.056855298708454,6.10588635310586,6.066702937295274
ENST00000008527,0.207626337465562,-0.247695280268821,-0.580650731438402,0.267314488832082,0.421625805189284,0.777158509414685,-0.15916291070743,0.976827669507213,1.61991456709923,-0.0719667119273196,1.00060111977132,4.594244203319009,4.629287746223777,5.223600240104295,5.197184340439611,5.228921110838124,5.263374567859758
ENST00000009041,0.359352361409194,-0.588654632041523,-0.199836298914312,0.0487560405180726,0.6429731892495,0.91593055895779,-0.151573974716277,0.474034355774397,-0.803224076090429,0.0181560401883296,-0.289829129389259,4.5321894495601,4.581767605363919,6.21301892468279,6.105341557880611,6.145627048888786,6.1123471350860115
ENST00000011619,-0.178191623350175,-0.575773945418998,-0.546611452553568,-0.54721516027102,-0.479210272456749,0.441402391450722,0.017031204780995,0.302625264777114,-1.07511147142088,-0.681964228561945,-0.732810058505551,6.935268117896157,7.0173261652007115,6.240604756354689,6.275286740404105,6.237672808722594,6.16389480723394
ENST00000013125,-0.195256357464278,-0.49394370099355,-0.404071972223321,-0.408160309804709,-0.558918718869284,0.0578520695651848,-0.187149201639561,0.0164085243777103,-0.845416540708986,-0.801693973687439,-0.354999745812999,5.0627814459032665,5.138801259212002,4.3224040656087945,4.458686772824028,4.379863932856362,4.414875816453921
ENST00000019317,1.10499473125599,-0.449997828987291,-0.377904276580605,-0.282559914358778,0.877837222203434,0.357810255375291,-0.382271778346007,0.863825382093361,-0.83042339901761,-0.00374045069606515,-0.56305997464407,5.551568276545481,5.509239435850565,6.043216341148136,6.178234763302745,6.204207448286075,6.186603400188568
ENST00000025008,0.310467431817457,-0.453407422505018,-0.759356945583786,-0.35128465903674,-0.204752912599629,0.849598664575081,0.233466321991229,0.426526589379402,-0.310073187375704,-0.774590390458584,-0.505059860825959,5.733319958782351,5.717192727366439,5.702083194413493,5.803084407945113,5.767486274968705,5.849935353049699
ENST00000025301,-0.00799280602059558,-0.456817016022745,-0.229705766135755,-0.221632637931263,0.092839103125821,0.238332087230942,0.521131292708732,0.176517386633608,-1.24670356833113,-0.024068138117706,-0.147951483075464,5.205435935586777,5.218960708433488,4.0850920181811965,4.228346686004139,4.252893078196173,4.20496361133182
ENST00000033079,0.493813690158699,-0.385594395874669,-0.381095458976058,-0.121335791415705,0.815092586476402,1.20549295479048,0.432863943586965,0.683489779042972,0.360561220984473,-0.651088841263065,1.92669466194186,6.2931360172124915,6.309589256416051,4.89044345502525,5.022530832467204,4.830568527853248,5.0844975542276645
ENST00000038176,0.482092360460828,-0.401884676014921,-0.594564286682579,-0.0859414012200471,-0.224932594028087,0.251216699808878,0.245744016893215,1.00340660989006,-1.21671728494838,-1.07499956417741,-0.466026882932414,6.349025913247656,6.285164351271362,5.937307865088574,6.087871491685803,5.998275605938076,5.906294858284543
ENST00000039989,1.01862126501535,-0.456438172298553,-0.478532894783898,-0.401050853458713,0.867114569179602,1.38157531836269,1.13733743315115,1.78786982642219,-0.449068430349881,0.238456100915472,0.554613205691377,5.455947247293831,5.295846947973164,5.5074914876840895,5.5482740345835655,5.4837305787608255,5.592823646714514
ENST00000040738,-0.100056831330294,-0.428024892984161,-0.281445470040704,-0.690321636396877,0.248412863883507,0.56980801765477,0.0640943089287718,0.340069809718982,-0.931353701085914,-0.0836492909052741,1.28612012473336,5.710103393034811,5.796207424863743,3.8150410905111656,3.801729642572642,3.567587826483307,3.715685098945193
ENST00000040877,-0.389438006829391,-0.256787529649426,-0.759356945583786,0.282221413428525,-0.0715292684726369,0.726060558678254,-0.544660800196341,0.830961107380989,-0.0939955571176251,-0.693646807539899,-0.335194123696645,4.982101223739169,5.122218558322056,4.853066056199178,4.899114933443845,4.869513494720663,4.840097224864908
ENST00000046794,0.110205021553519,1.03810031963846,0.672420222509583,-0.427424643129344,0.640599217924293,-0.638218017686498,0.377246570731099,-0.479664830843216,-0.0340582683325676,0.759465744535164,0.584104788988722,7.160676550133518,7.129075263650398,3.6318946816088777,3.6664669990236574,3.638222544369693,3.509770604523304
ENST00000066544,3.57492371205863,18.4058120114915,2.60946793654972,1.10500720538504,1.87677956145026,1.48326464532394,2.45369396057909,2.91836075737248,10.6027467291588,17.7765105566062,10.0615720413939,6.86439060862126,6.883143801428509,5.968317210208411,5.98165579873187,5.9949054107238275,6.027030016393378
ENST00000081029,0.751902345252449,-0.394686645255275,0.0426935631401368,-0.0585738165763201,1.46023733480331,2.25245766207776,2.28467297759552,1.95971354160184,-0.624576383090117,0.79905299787189,0.257673440530858,5.593222200786352,5.598435826727399,7.893157255419364,7.872018813276245,8.001518715240968,7.86410152650532
ENST00000083182,0.615945474258589,-0.29353537089604,-0.33654655273553,-0.562962988306237,0.951750440096445,1.28352011289778,0.341995210844882,0.823371900504378,-0.0244979356305367,0.569006328397425,0.0785554419749258,5.269329141739791,5.37730535404623,4.246652786679814,4.125819217328541,4.218579839775441,4.151468575416529
ENST00000161863,0.305164297340952,-0.482199545543601,-0.0179389023734755,-0.262148894526725,0.425418978390122,0.76652044467085,0.407771561340887,1.1757852471403,0.42635465452428,-0.216830691253956,-0.01020844108669,4.745208050417826,4.615589552776165,5.041344484383946,5.133220428500254,5.179318869763985,5.250759603715103
ENST00000163416,1.18161037451513,-0.575773945418998,-0.306209045429421,-0.363974656385507,0.622112586973282,0.923683351483317,0.293945879332616,0.685061112625354,-0.638158405563482,1.14302150177995,-0.0612404455178796,4.3750003846388354,4.396852522403005,5.014334917273907,5.157822109078478,5.0948189778294495,5.0941115952706655
ENST00000169298,0.0388883469150555,-0.274214340962253,-0.325781630788201,0.585405325990036,0.457507373340821,0.987401615052495,0.148707184193566,1.05181705727919,-0.183425237559132,0.917380833520029,-0.00312467843193566,6.331131529286636,6.326036115794563,5.8751831619473265,5.66861101024577,5.8162346202103965,5.766734021758829
ENST00000181839,0.598085061680219,-0.469318858921077,-0.397689607432415,0.299498156806967,0.22455102895765,0.99687235592174706,0.46367310140347,1.39797850221499,-0.310073187375704,-0.663939678138815,0.388795332936209,5.1329228012714685,5.100452594725364,4.197119135162838,4.132617176739091,4.285251665937199,4.11619699806728
ENST00000186436,-0.0409683321828214,-0.651542690257377,-0.755782821300878,-0.483230053157055,-0.124961201409514,0.554155599411944,-0.293400573909966,0.390586512761091,-0.809291888727881,-1.07333062432342,-0.848203106485652,5.440811234106341,5.442178452440567,3.6797292999550515,3.4026311705829047,3.679500572576696,3.530804470588497
ENST00000196169,0.394128925910259,-0.546602978656223,-0.546611452553568,-0.275068229176976,0.29480429729395,-0.358324587531947,-0.498318561389134,0.0383068966428206,0.126809322520794,-0.0511049637524007,-0.151941520815693,3.740812889414712,3.7384910283782262,4.379927784418245,4.509288935949362,4.441353509158102,4.489319973335009
ENST00000196371,0.15163584643987,0.966120012041996,-0.759356945583786,1.0472906511783,0.351812915009959,0.352575652088643,0.457197850126878,0.884553612329038,-0.245690873053909,0.516668374576189,0.254637542250249,5.528399609245299,5.498191772175483,6.46759712326381,6.4271670226394635,6.441621068386684,6.628292923418434
ENST00000200135,0.465287298027036,-0.324221712555583,0.360620427924495,-0.498901435425111,1.24728489065149,1.86038367340989,0.416549402777791,1.86443054777655,0.550215643885279,1.75869341391815,1.42938561026115,5.352911884038335,5.450730714901111,6.093932917331159,6.1375889045973135,6.000028847510066,6.11352914782319
ENST00000202816,0.0264768737673748,-0.370440646906994,-0.0111310465965084,-0.747197287164846,0.249545264858586,0.182968632273554,1.21491299112018,-0.338278241058252,-0.214822640159898,-0.257953369256356,-0.566500659362094,5.772250282328301,5.8036893385588515,5.871799091484322,6.012869076832171,5.921547340640426,6.06934155774128
ENST00000205061,0.237562177487681,-0.369304115734418,-0.117929284097678,0.00823978392261105,0.712791630413997,1.22359748733589,0.556447426002362,1.27929266780103,0.00587640553717042,0.4470068250705,0.970936056572226,5.199100765800542,5.278745646906505,4.070854383616928,3.9603184898496973,4.060268863441397,4.043895564553079
ENST00000206595,0.390694872084547,-0.496216763338701,0.00588859284590904,-0.392641819070976,0.255514424246832,0.379218534735555,0.76900867555632,0.312086698900818,0.297660581841591,-0.0244019260885046,0.33504547671095,5.145525952266615,5.090617674568474,4.861883998763203,4.859811783536994,4.9289649721779965,4.950064183846072
