V1,H3K27ac,H3K27me3,H3K36me3,H3K4me1,H3K4me2,H3K4me3,H3K79me2,H3K9ac,H3K9me1,H3K9me3,H4K20me1,K562_AB_1_PROseq,K562_AB_2_PROseq,total_RNA_1_RNAseq_ex,total_RNA_2_RNAseq_ex,total_RNA_3_RNAseq_ex,total_RNA_4_RNAseq_ex
ENST00000380970,-0.177935517266035,-0.41349964726566,-0.378320981769574,-0.356234063659778,0.235416194537337,0.0275527009759861,0.855190045654788,-0.192705937088244,-0.6655678409374,-0.622456762414053,-0.0290021243012458,4.80530952864034,4.937581125730714,2.610833985262938,2.722568058557083,2.1164982157245484,2.289467372105783
ENST00000414287,-0.027865986960842,0.10124036103884,-0.0804662265545398,1.01581634822589,1.14944732902004,2.06906558946758,2.7654608851658,2.15258891745985,-0.861531954087854,-0.242805878586488,-0.206481654884181,4.139553249047252,4.26604844310539,3.9790620016813945,3.942992970059775,3.7460840601694154,3.870612861492897
ENST00000423222,-0.192306920500702,0.0882023669075203,-0.0280562434940547,-0.364111027538347,-0.460656175295161,-0.249240363344396,-0.318184679434196,-0.293312880933186,-0.786399468018313,-0.329103909902387,-0.71272462691673,4.167622158451203,4.169045953335378,3.713823917823003,3.756165573347801,3.7263220107605126,3.6496748766572424
ENST00000427015,-0.216409607369357,0.429276293382843,-0.431249875553431,-0.457953868807726,-0.457312299163741,-0.255513219628539,-0.337540434734086,-0.43546529940176,-0.773231918913341,0.0347533762500262,-0.688183762621524,7.670207126395019,7.393376977095465,2.6787016301222195,3.2800625191158916,3.3234679385592423,3.0556793171039636
ENST00000431071,0.0873899607145907,-0.254436118863561,1.09559303689381,-0.325504179886593,1.40931153657413,0.0990475148588537,5.53659501145804,0.154181172004419,0.0911169868054542,0.756069904201602,2.55648310433148,9.83522922833404,9.779641578641007,4.7551310038794,5.0514633983746515,4.7910880696408995,5.486773572160507
ENST00000431985,-0.174194667502912,-0.178294233136654,0.105033978836175,0.326436139149589,-0.248446194825045,-0.23787573250325,-0.00322119775726155,-0.0671012924104389,0.188711762524653,0.280952138095211,-0.12138796085943,6.046859422080413,6.131702552494025,2.1805799852824714,1.3383342228005293,1.8374191260200694,1.9295264496511737
ENST00000434418,0.2261199520807,-0.659656976464976,0.965595522474875,-0.322100553519309,0.666546264123332,0.205476101604459,2.04639916715165,0.00850795060163881,0.0395311767824491,-0.629434157240236,0.857105380319052,3.5098411701602066,3.4548631387913065,1.8218151222147378,2.3300666068169287,2.981154603481519,2.3687178106387945
ENST00000435996,-0.20830490272054,-0.555353023414419,0.0990353708740051,-0.401161931707916,-0.495069036150989,-0.271260975990404,-0.307708894959156,-0.4609031006014,-0.588111669731687,0.815138463289689,-0.500270858875369,0.4527920977278583,0.4519530242053794,4.433428751025892,4.88027969096394,4.865786726699089,4.617761360065241
ENST00000444130,-0.228038096648094,-0.518325120081471,-0.46290342967907,-0.44326965219459,-0.43119365637219,-0.267665238287778,-0.290078008223624,-0.406418675194559,-0.362714211523061,0.241430360180836,-0.379670040053211,7.801492759509533,7.541732257317591,3.645658167060911,3.864403034468117,3.220035147606536,3.2636439535464503
ENST00000446720,-0.22482722409331,-0.152739764639267,0.154932433995544,-0.213184509766248,-0.438060259698411,-0.264541933276009,-0.299168934196633,-0.335826576363726,1.01039780914334,-0.17298155202266,0.870567797303851,8.031881476914103,7.909393710927669,3.8568620693139386,3.458222958307611,3.8748457013351785,4.397338488578562
ENST00000467721,-0.228038096648094,-0.496421289940854,-0.641927629242114,-0.199861743700025,-0.456376524849982,-0.261366135743032,-0.324649834268946,-0.393567744484707,-0.600039920097367,-1.02054610477146,-0.367609958170995,4.367826270816416,4.2969695464364195,4.66346322182622,4.643708090519331,4.76013866831083,4.821272388345802
ENST00000470465,-0.221378143697544,-0.555353023414419,-0.664240790347073,-0.462718945721923,-0.47910019120629,-0.271260975990404,-0.340521106886306,-0.451925053119174,-0.909028078271198,-0.942459736680599,-0.943408751291673,0.6494094476478341,0.6422783038393458,2.0873883673150653,2.217128228663526,1.7686805517772017,2.348888836876873
ENST00000499346,0.14348720250907,-0.559003661771188,1.04119043665558,-0.283104719997008,1.40618803050295,0.127104767443577,1.0135776527177,-0.138309531754759,-0.219420294792491,-0.273511453651894,-0.334823363472599,5.262089906737893,5.313749781010972,3.824426335671276,3.27682458553995,3.304475933668748,3.541479464250642
ENST00000503650,-0.175216565045589,-0.583515090738069,-0.457050116719444,-0.437337617668754,0.0606244115416417,0.0371063398355176,0.669549515275027,-0.219816119681632,-0.390040748724437,-0.38572912134376,-0.222945068988508,4.271895831884805,4.132623089631577,1.8087589693892916,1.4425413360753416,0.5086668320187755,1.896230039176051
ENST00000504827,-0.196951268642937,-0.659656976464976,-0.0332453507277661,-0.354094641371771,-0.0304874301748376,-0.198401356556175,0.238712093452362,-0.370418465192301,-1.15044347268516,0.288911909810279,-0.409820244758751,7.562621338360444,7.390278335062038,1.5847759249138884,1.6779899102372358,2.6185845240968106,2.546716112616789
ENST00000505196,-0.217114364295341,-0.501636487593381,-0.171275603144489,-0.453577777764076,-0.495069036150989,-0.269896170439043,-0.318060588170573,-0.452629213706016,-0.999403938834024,-0.0167584375389448,-0.216298000602263,6.349014009992063,6.280937122694482,4.00356555905384,3.8419656453483615,3.9722214787115115,4.251260229090618
ENST00000511243,0.0520041154609312,-0.166820798301092,-0.311070152020675,-0.217852340212808,0.909726222479199,-0.177981765806957,0.904610632305218,-0.223512962762548,-0.317634719881336,-0.364872504318201,-0.556784963509474,7.9222849849457395,7.7893941171568475,2.9168282370749585,2.5991091214521984,2.3757280002006476,1.9152943008029728
ENST00000513211,-0.216588615628557,-0.591859406982114,-0.230078566316907,-0.419930499961791,-0.495069036150989,-0.271260975990404,-0.286293224683127,-0.428863793900124,0.158968592781659,0.0830661678623716,0.578405302031659,8.306484995260133,8.028727496807848,4.212821599841151,4.420840060655299,4.465270485499414,4.874528763756008
ENST00000519655,-0.0640411599716036,-0.659656976464976,0.103747080242215,-0.201709426585122,0.298151398787085,0.0109125717536153,0.262537616067946,-0.0287245404275915,-1.08878836040542,0.399114445422381,-0.567863410819882,2.683217350954328,2.6860139253366597,1.3093044158418723,2.1801259798287718,2.1637893155802326,2.0488521822083245
ENST00000520024,-0.214921160741678,-0.659656976464976,-0.294070636723036,-0.394257432505713,-0.49347215165652,-0.271260975990404,-0.292606988176257,-0.394976065658389,-0.185897263894659,-0.509206339531308,-0.490454513157287,6.615246136553877,6.43056187271493,4.6053233023179745,4.294147032561987,4.5947377821424435,4.3233379071347855
ENST00000523971,2.50383936582095,-0.357697032383612,0.691423852674499,-0.355553338386321,2.19977574887475,6.69683250526827,3.20379093748601,4.0327857043993,-0.3231186168027,-0.650265585114798,-0.748680498946965,4.95377812383804,4.899020421729733,3.302232586571235,3.22552157045227,3.160402533117451,2.7406108182171227
ENST00000534441,-0.225251487762753,0.373473678500795,-0.499040372454637,-0.423820358667258,-0.449158606934978,-0.266011723869783,-0.342134293313403,-0.385909998102808,-0.966872346927625,-0.17733927514515,0.119364929552061,1.6880738576478591,1.5682671952638885,1.8830527517366056,2.5168351184226556,2.3199262085322956,2.385561320802209
ENST00000549905,-0.183004129077712,-0.501114967828129,1.47003901487843,-4.09238577231805e-4,0.343221866759006,-0.185960629030302,1.3425833017862,-0.119297195910046,1.01733788208337,0.0180277799879839,0.71521711463968,5.863530637651568,5.777547275921311,6.415430934695322,6.3274926631531025,6.000948472846147,6.296881204537855
ENST00000550905,-0.122748821419928,-0.250785480506791,1.7185349820864,0.132137696811538,0.333346733045203,-0.203624362416194,0.10470345604079,-0.0935073144169853,0.73381731300198,0.188482764785034,-0.19467399332043,8.502452877671104,8.394730988384204,3.9584276809581938,4.316119488985003,4.715668718653629,4.032842597919506
ENST00000551588,-0.230647106788087,-0.620542994071017,0.0570243587098776,-0.423820358667258,-0.478142060509608,-0.271260975990404,-0.314099595035732,-0.438369961822481,-0.602053780548715,-0.358071433548997,-0.637699698928527,4.152015395761181,4.0346767229445755,2.862004212330437,3.0390497884572545,2.905866476177282,2.5385421811710893
ENST00000558797,-0.174671083184877,-0.539707430456835,1.5451980440515,-0.296330239595594,-0.467522778621382,-0.264436948233596,-0.126763977994883,-0.30141072768186,0.433690140814083,0.0144509205464023,-0.223674283241851,9.516480495759701,9.51318504962772,3.77248740985117,3.9795693597327957,3.408264935060938,3.5800994511627766
ENST00000560097,-0.121274469930769,0.576866386949381,-0.367133266573693,0.286565087418558,0.84684410485596,-0.0552280049662182,0.419969720400965,0.616022496898915,0.225116162991338,-0.586033250072316,-0.444878622323332,1.999790963289249,2.0315833624702755,1.3914023970489784,1.5370838022664612,0.9657793775946034,1.505345678196929
ENST00000560439,-0.128578570711668,-0.439054115763047,1.63791701210346,-0.129747040533992,0.36969182413934,-0.0496113051971529,0.830433838562033,-0.0645487102831394,0.090869127057596,0.455689278561759,0.506605744779397,6.946118162390217,6.956632960012445,5.050633812710619,4.874387123040739,5.36197638742245,5.164577093858569
ENST00000580781,-0.212117637690114,-0.11206122294955,-0.184248371228768,-0.38297684225986,-0.445884993721314,-0.260762471749161,-0.316881721166156,-0.433792918008013,0.19450548413084,-0.182880888364502,0.328929887282101,3.955342816408222,4.008659699364295,3.158540219030181,2.666791703632372,3.384993896155499,3.0500910788416835
ENST00000583163,-0.226804772027622,-0.622629073132028,-0.513237769846071,-0.404371065139925,-0.47910019120629,-0.271260975990404,-0.352123640035041,-0.476746713805328,-1.02728816046808,-0.677973651211555,-0.356531510860587,2.718122548454983,2.649961248458815,4.348563008990599,4.206756964649749,4.359039104342897,3.4960588498495753
ENST00000584544,0.154736532561627,-0.555353023414419,0.138846201571039,-0.458440101145909,-0.0321258336661638,-0.0898730689623214,3.3883022373668,-0.233371210978326,-0.787266977135817,-0.502455647064098,-0.157399926293767,10.207235714089816,10.083903693384444,3.93027966765215,3.7127061156933356,4.100759706524132,4.030739719436479
ENST00000602772,-0.229905702501951,-0.154304323935026,-0.540740038184741,-0.458634594081183,-0.47910019120629,-0.271260975990404,-0.349331586603527,-0.443299085930369,-1.18427632826782,-1.24450284628625,-0.625078683005278,5.43385582720193,5.407684458541456,2.8704404758144797,3.104069580307665,3.355550118263017,3.5104525686300176
ENST00000603672,0.932173630808568,-0.648183541629414,0.346659568066713,-0.387839165641693,1.26364373298858,0.794363450756405,1.84701925206356,0.742859422603693,-0.234167949790059,-0.435402127109946,-0.41183960730647,3.918134129010766,3.9230730579201705,2.4632581053366533,2.445440778271257,3.4970667045195754,2.9557130097383335
ENST00000611243,-0.217960072606522,0.0762074123067062,-0.745834312489951,-0.421486443443978,-0.495069036150989,-0.26480439588204,-0.352123640035041,-0.390487041917277,0.282030957593296,-0.445628922414749,-0.382530803662481,2.4634834613534036,2.2925434919248397,1.727785924970367,1.3462203273229814,0.4948079834583881,0.2974086898945075
ENST00000624829,-0.154732100234936,-0.555353023414419,-0.684478308558547,-0.190817822209816,0.132030698596361,-0.233623838285547,0.108858031546883,-0.354310791768308,-0.859208268951683,-0.533337546186484,-0.171142810299083,5.5960032841685425,5.614462107388379,3.056280375851761,3.07910503328371,3.0712299477833676,3.3807906429393695
ENST00000634836,-0.202631609466368,-0.165777758770587,0.42846065449894,-0.423820358667258,-0.462253059789631,-0.255513219628539,-0.253051656983842,-0.478507115272431,-0.622812034431846,-0.119278282096946,-0.161606931601517,5.265838760385246,5.138665146150274,1.2011170091542422,1.1717117078136337,1.5124595838660735,1.3150602903021928
ENST00000637970,-0.184026026620389,0.132010027188754,-0.340793358255374,-0.390173080864973,-0.482613337094124,-0.26050000914313,-0.281788711813619,-0.376755910473872,0.761701534636037,0.436268443143032,0.0445363284782194,5.846074324476487,5.892766887746554,0.7588053246889377,1.267056809291129,1.79261392387186,0.7207455123918382
ENST00000644557,1.88930824052907,-0.549094786231385,1.14891630282743,-0.207252475240412,1.77935758047766,0.133246392424704,2.75367717877217,0.115628379874862,-0.129726048536276,-0.461976681411836,-0.626481018107861,4.547023088439374,4.539199371986218,3.5948033852014833,3.819261903803083,4.00568163346423,3.719015001803261
ENST00000650541,-0.056243729342516,-0.349874235904821,-0.399596321427791,-0.404273818672289,0.177880446201584,1.00682693033857,1.03021829116952,0.332333800475252,-1.10784257852202,-0.827219370869087,-0.0894988606266867,3.504452863207923,3.43713081442393,3.1542473438925445,3.3254638412171653,3.188055943075467,3.054786986931302
