ensembl_transcript_id,K562_PROseq_1_PROseq,K562_PROseq_2_PROseq,polyadenylated_mRNA_1_RNAseq_ex,polyadenylated_mRNA_2_RNAseq_ex,gc_exon,len_exon,gc_intron,len_intron,exonJunDen
ENST00000005257,5.707565293491792,5.67885218081088,5.085363987747947,5.181499061389881,-0.5832596114180038,-0.4656476321112895,-0.18669423249481928,-0.015893307758900743,-1.1687312782272263
ENST00000008527,8.580556243130921,8.533257630492553,5.098976267969316,5.206903001402714,0.2025932915798395,-0.39342555438405485,-0.7170357427246309,0.2121886641700955,-0.018502668011384716
ENST00000011619,12.366528905706547,12.349583773376864,6.229588974180646,6.297017266469784,0.7729805413930136,-0.25006473009549407,-0.8786353550807323,0.05201984233889982,-0.09681326856878869
ENST00000012443,1.8835479399297144,1.8769142336700508,7.471663159031213,7.328133506080471,2.197021761229054,-0.7104804756066151,2.190146515027746,-0.5392640630965734,0.7265082946282944
ENST00000025008,9.258163185142063,9.246738830746638,4.285269656692866,4.680243855288033,-1.116428096805485,0.9242662537493416,-0.7948103904754903,0.030934326553527226,-0.2641527978738949
ENST00000025301,10.013952838460984,10.004392075061826,3.6339807923735647,3.8215821451084526,-1.1587898779516783,2.1083472180873537,-0.956962844164966,-0.5465236544494777,-1.2689341162777616
ENST00000033079,10.11888762982556,10.092751719856155,3.9169017980873635,3.886991827327506,-0.767426396112266,0.5014059886563826,-0.21058551109291973,0.08672199704026054,-0.014846062469044212
ENST00000040738,8.320656241484059,8.314475083328585,3.5120883627243953,3.9290097810883453,-0.23672972656207839,2.3437911914781386,-0.570134330706307,-0.4520050830691412,-0.7541864251605543
ENST00000040877,4.110353607345109,4.090117570115486,4.256481025375054,4.39241515576314,0.4949024894610232,0.40787839799961373,-0.13719945011025997,-0.0041340778016737195,0.6733194383354711
ENST00000081029,8.25154029775228,8.22499566666396,6.987762092541954,7.110057279000248,-0.7239635613529468,-0.8115913844247435,-0.43300742027457223,-0.5146076131862586,-0.10321864489769018
ENST00000083182,6.02935885117316,6.007438709578673,2.9837294833605696,2.708582592685897,-0.9330536695872805,0.8722663577857326,-0.1465100197017631,-0.08350560992676112,-0.9846742030013259
ENST00000161863,6.405476637612872,6.387637845326044,4.3735576552414805,4.411241933279568,-0.7235321670908397,0.8047387151107682,-1.4215143016732903,-0.10060162055423133,0.24080048898804163
ENST00000163416,7.417854424994521,7.351999495474047,4.544648203073157,4.472749113974236,-0.30992751103643307,-0.4324254763567616,-0.24226472331549354,-0.5260005934896455,0.04862890409958357
ENST00000169298,4.41177634284726,4.417304160804288,6.629163292046383,6.593270188463869,0.831853394082096,0.19048994404063738,0.8608576645677255,0.790666912065941,-1.130786975024117
ENST00000186436,9.768651432584742,9.78333771801451,3.7652746532609322,4.055672380496296,0.0989031703349338,0.9477384290106928,-0.298378141198133,1.96120080573928,0.8509481936536931
ENST00000192788,9.078119657288841,9.048986225995302,4.897963897899328,4.739572823903346,0.3550657597902418,1.9826808028419654,0.42618612628043356,-0.09302810092660681,-0.8768349835764414
ENST00000196371,6.926489957633149,6.923305324335362,6.049645210866473,5.944005772479967,-0.47283125995467207,-0.2825646650727497,-0.7040850725508494,0.7075151602994313,0.3556339316029982
ENST00000202816,7.540357327928729,7.531027417802924,4.6186134534758825,4.99872121732954,-1.4529518937162937,-0.3107312753863712,-0.5336381638261891,-0.20442031707315333,-0.007419974018557705
ENST00000207870,3.5986047791779394,3.6075248923000784,4.45207516966393,4.335631615592799,0.606434562082981,-0.14895382127736553,1.0857835411879744,-0.24124148762887535,0.3802884263242817
ENST00000211998,11.886358220593877,11.886357016668779,7.05549773759454,7.223229233141681,0.7230227707233494,0.5104337483722869,0.10662492077527541,0.43923728886147106,-0.10415025019319608
ENST00000216181,7.112353917619168,7.063722132642391,5.68344376086976,5.9092766829014085,2.1725003304545356,1.2557655905173486,2.6268308671964555,0.21268571727173577,0.550692585563165
ENST00000216254,3.569007750463369,3.5629519236203175,6.417498871843519,6.136549499337414,1.7840287824340788,-0.4847864827090067,2.1862482303529975,-0.33816684244873324,0.9617481537866731
ENST00000216277,9.626886852354355,9.633121424743823,6.754647017121765,6.495083947737485,-0.824560575761403,0.15979556100656264,-1.014141867270258,-0.29767009500982905,0.2619689817167606
ENST00000216367,1.4387468188020271,1.4278683372611347,5.8566982752501895,5.78239760083324,-0.7895639301894289,-0.8610635076678993,0.19138132197941343,-0.5233322031545238,2.9307706193851883
ENST00000216373,10.001811080888487,10.028553070924438,3.2682371820356835,3.393788056338609,-0.6626604460140356,0.516933735367738,-0.5165737741909344,0.33961738301693156,-0.028845343832112288
ENST00000216442,5.985258708160578,5.953341785096432,5.21801096913515,5.304798969969855,-0.49721891448532146,-0.8946467738110634,0.22968492385168124,-0.8193927269052206,0.4205852341853987
ENST00000216484,11.426007450837329,11.460690120594379,3.8411636974654004,3.8339275121050873,-0.13660496333669067,1.4782095899172314,0.16543846837226145,0.2567664791803621,-1.20830761210768
ENST00000216639,12.11177818552712,12.107567443438542,7.05527645644625,7.289873688462878,-0.9635889313636167,-0.8715357089383483,-1.0072201324472863,-0.005389790900554469,1.4062532285516085
ENST00000216774,6.353275446793142,6.358784415917292,6.185099444664009,6.29780053107499,-0.7345075138361573,-0.6823138652929935,-0.4039260274405792,-0.5047450332221327,1.2471544583973622
ENST00000217402,6.320701785978904,6.345158785339255,6.309714186707074,6.634670100128347,1.2190656395231245,-0.8935634426451549,1.3090894135032054,-0.5436198179083159,-0.6958222937868448
ENST00000219473,13.329800074086377,13.350541140161674,6.831538954589093,6.9429821310061675,0.5711026016757422,-0.3854811258340591,0.6985889723915133,-0.0834794492372011,0.11645231805937967
ENST00000220592,6.153019759813431,6.172619077066263,4.86400883101412,4.72207255749762,0.3027034692231024,3.7983438369046447,2.6101662252611515,0.23421596477962864,-1.2586835910374576
ENST00000220763,2.588445956986029,2.5813035524521006,4.420281177605945,4.208329951784003,0.5207590220725651,-0.7743970143952177,-0.5385728797410462,5.406772906309818,-0.19410802489245138
ENST00000220847,6.316576025224577,6.33323200392886,4.74050289176062,4.962413573489334,0.10960309404594362,-0.28148133390684116,-1.393328915913245,-0.20546674465555398,0.7589879293356767
ENST00000220888,7.806767124952753,7.798554408835641,1.7423709226956001,1.9693027262423322,-0.030819113938406282,0.5068226444859252,-1.1841494451345245,2.193533889721779,-1.4016240968269609
ENST00000221086,7.966564835648047,7.926314744577626,2.3711268004776853,2.4741780415790795,-0.761123975334377,1.0849603766924387,-0.7668632341140889,-0.6112059593866163,-1.2418866415651175
ENST00000221130,4.22457843778316,4.225262347191657,6.4967322762462505,6.471672007263709,0.3179908588111022,-0.3764533661181547,0.9363099680328757,-0.4739015802308743,-0.04622482436606669
ENST00000222547,7.728421421395982,7.680495919527539,5.835301563587739,5.7182932625835035,-1.4056380528603014,-0.9372577996701319,-0.8367013900848206,-0.9594047374304242,-0.905727367863306
ENST00000222673,2.423656222902664,2.429020658891622,5.601791248647951,5.576951091326226,1.8190267082323155,0.04207357431117015,1.2256348085377622,0.19973617593952805,0.5291471327409965
ENST00000223023,12.238913410056073,12.250823104113625,3.548672014675639,3.8784048517684604,-0.7366552619206231,0.10346234037931962,-1.221320690314698,-0.26525700064496965,-0.7870851374713094
ENST00000223336,7.777940579933791,7.781555297515135,8.095770512970075,7.948316191210202,0.330617172865509,-1.137312954974572,-0.004203522254789807,0.08359579463783867,0.5945851625764633
ENST00000224140,2.507648663007809,2.50879795474577,4.152101979214697,4.433402317420118,-0.571621146895002,2.5366241390098554,0.1291680658594748,-0.005847602967854743,-0.8048815456194102
ENST00000225171,5.6561773543436775,5.629992749939452,6.120154319482143,6.553728050414523,-0.8307498791445337,-1.031146500715537,-0.17957448145905758,-0.5582436433723647,-0.34876154852991975
ENST00000225609,5.144216566216663,5.109668438243173,4.7796064900113535,4.95120378795447,1.0417193573202002,-1.0614797733609755,1.0016473799418377,0.32617078858308357,0.5426018900549663
ENST00000225737,8.205747802232874,8.195867995119333,3.5791083145412963,3.54301531320684,-0.3555244313096881,-0.004870776211532382,0.12858229538465016,-0.1767553878634368,-0.27315693305030797
